model,scenario,region,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt/yr,0.9438817598564969,0.6263583080140496,0.9492800224451431,0.8228015912872184,0.9246423631044678,0.9972814855363539,1.0075025241663997,1.0386904870205478,1.0766198195163588,1.1193795083063218,1.1772940983633569,1.228652241366656
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,1.04388376151252,0.7830727967847632,1.125402372525936,1.0817352949972883,1.12884152165822,1.2021931761609326,1.1934947309555195,1.2115594889272023,1.2211504019464472,1.239223376439758,1.269740622455706,1.3039846027273663
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Residential|Non-Ferrous Metals|Copper,Mt/yr,0.3280771586238314,0.20745402806507313,0.3278274081114297,0.2860921239763244,0.3196167016445735,0.3432930927679927,0.34478430176984154,0.35632787077763683,0.369956875166771,0.3860715991683579,0.407864875812276,0.4260656457409185
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.7506042341026028,0.5479844598215943,0.8110329570975304,0.7755950233603235,0.8074798598392642,0.8640422506162705,0.8562370344095703,0.8695305849031179,0.8760695528881219,0.8886650997800307,0.9106187953521766,0.9357131177428555
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Residential|Concrete,Mt/yr,247.06000931683653,164.29428616916613,252.84047209763997,220.9775137304183,247.15138505600274,266.12953888246585,269.1752743780873,277.78279413745497,288.012232233889,299.628217235036,315.3488462098288,329.3948176941366
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Commercial|Concrete,Mt/yr,201.49433756405446,146.8479024645699,217.76836379397258,208.30861997497863,216.5476741390955,231.89009481358926,229.7181469712152,233.2857155576082,235.01139176847062,238.36239576989112,244.2405634195379,250.97680909025064
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Residential|Glass,Mt/yr,1.0759682341773473,0.6904837997561345,1.0968839944867304,0.9670604808119274,1.0747766758305497,1.1506514686183502,1.1565912829967162,1.1941917508973163,1.2380632728664398,1.2908102303107238,1.3631537168730894,1.4253100885730838
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Commercial|Glass,Mt/yr,1.5461064948896337,1.174718571915872,1.6649573164876357,1.604809752644801,1.674431173278785,1.7793090242733034,1.7674665100963654,1.7935186776395353,1.8077094416670572,1.8345773178068865,1.8794398430764134,1.9292742025863165
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Residential|Construction Wood,Mt/yr,16.500251962055522,10.561236880752393,16.75350151745479,14.734457044887154,16.39659745933102,17.570970356243922,17.6633117533117,18.243103686089572,18.921165185042536,19.731412417417832,20.837872568761977,21.783155701341425
IMAGE,SSP2_CP,North America,Material Demand|Buildings|Commercial|Construction Wood,Mt/yr,3.990125336155221,2.8509706829923522,4.3253261520718835,4.134927347419823,4.278826953647481,4.6147879817689255,4.566253905241943,4.645043123046437,4.6808094958824515,4.74717675562671,4.867316757876209,5.00943248179192
