Year,Region,Material,Offices,Retail+,Hotels+,Govt+
2050,15,plastics,1.199406238,1.199406238,1.199406238,1.199406238
2050,16,steel,50.590559894334916,50.590559894334916,50.590559894334916,50.590559894334916
2050,16,concrete,699.4670819390666,699.4670819390666,699.4670819390666,699.4670819390666
2050,16,wood,17.417461349923677,17.417461349923677,17.417461349923677,17.417461349923677
2050,16,copper,3.9,2.3,3.5,3.4
2050,16,aluminium,4.8,2.4,4.4,5.8
2050,16,glass,1.6683290302194753,1.6683290302194753,1.6683290302194753,1.6683290302194753
2050,16,brick,436.4012170129497,436.4012170129497,436.4012170129497,436.4012170129497
2050,16,plastics,1.199406238,1.199406238,1.199406238,1.199406238
2050,17,steel,63.92903976759793,63.92903976759793,63.92903976759793,63.92903976759793
2050,17,concrete,810.1255047760927,810.1255047760927,810.1255047760927,810.1255047760927
2050,17,wood,17.93883552615315,17.93883552615315,17.93883552615315,17.93883552615315
2050,17,copper,3.9,2.3,3.5,3.4
2050,17,aluminium,4.8,2.4,4.4,5.8
2050,17,glass,1.7823510417932127,1.7823510417932127,1.7823510417932127,1.7823510417932127
2050,17,brick,346.0121115747326,346.0121115747326,346.0121115747326,346.0121115747326
2050,17,plastics,1.1994062379999997,1.1994062379999997,1.1994062379999997,1.1994062379999997
2050,18,steel,40.85992568656408,40.85992568656408,40.85992568656408,40.85992568656408
2050,18,concrete,806.4495203912236,806.4495203912236,806.4495203912236,806.4495203912236
2050,18,wood,9.759403563627163,9.759403563627163,9.759403563627163,9.759403563627163
2050,18,copper,3.9,2.3,3.5,3.4
2050,18,aluminium,4.8,2.4,4.4,5.8
2050,18,glass,1.170150332134675,1.170150332134675,1.170150332134675,1.170150332134675
2050,18,brick,271.1543843275015,271.1543843275015,271.1543843275015,271.1543843275015
2050,18,plastics,1.199406238,1.199406238,1.199406238,1.199406238
2050,19,steel,65.23977620436274,65.23977620436274,65.23977620436274,65.23977620436274
2050,19,concrete,829.6601287857717,829.6601287857717,829.6601287857717,829.6601287857717
2050,19,wood,22.610672780039433,22.610672780039433,22.610672780039433,22.610672780039433
2050,19,copper,3.9,2.3,3.5,3.4
2050,19,aluminium,4.8,2.4,4.4,5.8
2050,19,glass,2.1173884915293675,2.1173884915293675,2.1173884915293675,2.1173884915293675
2050,19,brick,253.102144272185,253.102144272185,253.102144272185,253.102144272185
2050,19,plastics,1.1994062379999997,1.1994062379999997,1.1994062379999997,1.1994062379999997
2050,20,steel,44.69973656108953,44.69973656108953,44.69973656108953,44.69973656108953
2050,20,concrete,1045.2810765664187,1045.2810765664187,1045.2810765664187,1045.2810765664187
2050,20,wood,9.383981557234723,9.383981557234723,9.383981557234723,9.383981557234723
2050,20,copper,3.9,2.3,3.5,3.4
2050,20,aluminium,4.8,2.4,4.4,5.8
2050,20,glass,1.8094406617249092,1.8094406617249092,1.8094406617249092,1.8094406617249092
2050,20,brick,368.3507688876892,368.3507688876892,368.3507688876892,368.3507688876892
2050,20,plastics,1.2047977286690965,1.2047977286690965,1.2047977286690965,1.2047977286690965
