time,Region,Type,Area,Shape,Scale,mean_lifetime,region_code,agg_region,reference_lifetime,diff_lifetimes
2050,2,Detached,Rural,4.16343417,85.18683893,77.39058494908771,USA,USA,77,0.39058494908771024
2050,2,Semi-detached,Rural,4.16343417,85.18683893,77.39058494908771,USA,USA,77,0.39058494908771024
2050,2,Appartments,Rural,4.16343417,85.18683893,77.39058494908771,USA,USA,77,0.39058494908771024
2050,2,High-rise,Rural,4.16343417,85.18683893,77.39058494908771,USA,USA,77,0.39058494908771024
2050,3,Detached,Urban,1.96820464,63.16869007,55.999999999253575,MEX,Other OECD,50,5.999999999253575
2050,3,Semi-detached,Urban,1.96820464,63.16869007,55.999999999253575,MEX,Other OECD,50,5.999999999253575
2050,3,Appartments,Urban,1.96820464,63.16869007,55.999999999253575,MEX,Other OECD,50,5.999999999253575
2050,3,High-rise,Urban,1.96820464,63.16869007,55.999999999253575,MEX,Other OECD,50,5.999999999253575
2050,3,Detached,Rural,1.96820464,63.16869007,55.999999999253575,MEX,Other OECD,50,5.999999999253575
2050,3,Semi-detached,Rural,1.96820464,63.16869007,55.999999999253575,MEX,Other OECD,50,5.999999999253575
2050,3,Appartments,Rural,1.96820464,63.16869007,55.999999999253575,MEX,Other OECD,50,5.999999999253575
2050,3,High-rise,Rural,1.96820464,63.16869007,55.999999999253575,MEX,Other OECD,50,5.999999999253575
2050,4,Detached,Urban,1.96820464,67.35799478,59.71388204266625,RCAM,Latin America,50,9.713882042666249
2050,4,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,RCAM,Latin America,50,9.713882042666249
2050,4,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,RCAM,Latin America,50,9.713882042666249
2050,4,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,RCAM,Latin America,50,9.713882042666249
2050,4,Detached,Rural,1.96820464,67.35799478,59.71388204266625,RCAM,Latin America,50,9.713882042666249
2050,4,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,RCAM,Latin America,50,9.713882042666249
2050,4,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,RCAM,Latin America,50,9.713882042666249
2050,4,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,RCAM,Latin America,50,9.713882042666249
2050,5,Detached,Urban,1.96820464,112.8012323,100.00000002716223,BRA,Latin America,50,50.00000002716223
2050,5,Semi-detached,Urban,1.96820464,112.8012323,100.00000002716223,BRA,Latin America,50,50.00000002716223
2050,5,Appartments,Urban,1.96820464,112.8012323,100.00000002716223,BRA,Latin America,50,50.00000002716223
2050,5,High-rise,Urban,1.96820464,112.8012323,100.00000002716223,BRA,Latin America,50,50.00000002716223
2050,5,Detached,Rural,1.96820464,112.8012323,100.00000002716223,BRA,Latin America,50,50.00000002716223
2050,5,Semi-detached,Rural,1.96820464,112.8012323,100.00000002716223,BRA,Latin America,50,50.00000002716223
2050,5,Appartments,Rural,1.96820464,112.8012323,100.00000002716223,BRA,Latin America,50,50.00000002716223
2050,5,High-rise,Rural,1.96820464,112.8012323,100.00000002716223,BRA,Latin America,50,50.00000002716223
