model,scenario,region,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
IMAGE,SSP2_CP,North America,Stock Retirement|Transportation|Vehicles|Road|Bicycles,thousand/yr,1261.47476800452,593.1533456409763,1100.6790584122264,1458.473619953034,1732.7320214787771,1827.4933811480737,2055.670925336394,1904.1059610503128,1969.4359671011537,1964.654066133759,2182.1487962326487,2345.857215229997
IMAGE,SSP2_CP,North America,Stock Retirement|Transportation|Vehicles|Road|Trucks,thousand/yr,1347.5742565933388,1450.2511310680075,1524.110623837192,1762.5548685887825,2117.3795907730037,2203.415738984629,1877.014443798933,1991.5250112019053,2421.3704957557356,2481.5232710540345,2185.058553959784,2304.2581336235057
IMAGE,SSP2_CP,North America,Stock Retirement|Transportation|Vehicles|Rail|Trains,thousand/yr,0.02708980789406638,0.0300488036210731,0.03246080177828585,0.033717114525115374,0.03326473793650875,0.031129815308596688,0.028761155946296076,0.02850589982869234,0.0313408035641219,0.03565368222035453,0.03905297268534897,0.04075056038224042
IMAGE,SSP2_CP,North America,Stock Retirement|Transportation|Vehicles|Rail|Cargo,thousand/yr,0.40065719483784334,0.4306777569014059,0.45244495161253734,0.46727496483825953,0.4843603765292725,0.5119584797291454,0.549518091141852,0.5899030994738199,0.6265919027435559,0.6564277015899456,0.6782629722852175,0.6915455626221816
IMAGE,SSP2_CP,North America,Stock Retirement|Transportation|Air|Planes,thousand/yr,0.12841278330429573,0.15073856552625461,0.17507568322927358,0.19976821436898445,0.2156521739224793,0.2297860614276444,0.23957726990857808,0.22123614433227276,0.18312490114488314,0.1489755506489202,0.13105691168106884,0.1284755645443822
IMAGE,SSP2_CP,North America,Stock Retirement|Transportation|Air|Cargo,thousand/yr,0.032152321863429145,0.03897057056097147,0.04572495369402971,0.04958338943141068,0.049541401777582796,0.0524122569099577,0.06351732408451966,0.07217668543513604,0.06746178218925492,0.05676354755665786,0.05218148649397908,0.05401383099686198
IMAGE,SSP2_CP,North America,Stock Retirement|Transportation|Ships,thousand/yr,1.269554682595484,1.3028905346834765,1.3617117426147338,1.4242023863956612,1.4270191503593597,1.3473121627254203,1.2453206544104565,1.2019037381614488,1.2206569955411393,1.235215876460265,1.2034216452175388,1.1472033542471565
IMAGE,SSP2_CP,North America,Stock Retirement|Buildings|Residential|Single-Family Houses,m^2/yr,69717595.04137146,92401156.0287489,86401696.60482109,122195332.96125351,157431934.90198165,171446914.6344325,189212102.21432322,204170900.69383025,215665857.56604782,200606396.2769072,176168409.6857579,183246155.67443514
IMAGE,SSP2_CP,North America,Stock Retirement|Buildings|Residential|Multi-Family Houses,m^2/yr,12914336.301145017,15245545.129647087,16890159.45695516,20250361.17384671,23691792.28714119,26868829.24262371,30466846.655955225,33709462.37014187,36488239.70256359,36923640.1532579,36143567.39648698,37415027.57455443
IMAGE,SSP2_CP,North America,Stock Retirement|Buildings|Residential|Residential Towers,m^2/yr,8889476.777436234,10303926.860482967,11789403.39725817,13757333.312014233,15897838.09164923,17995838.41570551,20187146.434168495,22473864.393274575,25551936.73512339,27503136.650820553,27859896.391749047,29056224.133883715
IMAGE,SSP2_CP,North America,Stock Retirement|Buildings|Commercial|Retail,m^2/yr,28669810.226783775,41544845.33905354,36569014.01719575,47201083.675334565,44161846.0642361,46598449.903368875,48067288.017643385,48569846.90152592,48277548.4513873,47336083.22112818,45920695.950130545,44439920.67432414
IMAGE,SSP2_CP,North America,Stock Retirement|Buildings|Commercial|Hotels,m^2/yr,10007650.74193629,13619352.379453165,12446277.322552714,15772970.376195176,14836703.882574653,15613080.20293683,16090735.738910792,16261972.134068066,16180436.14533387,15889392.870784074,15443995.458176041,14976437.120308803
IMAGE,SSP2_CP,North America,Stock Retirement|Buildings|Commercial|Offices,m^2/yr,19712912.33929895,23188232.19777084,24325797.147668935,27295392.012664143,28327274.024565876,29383056.716452707,29854455.418444846,29787453.052971903,29284036.116893575,28437794.884994578,27352298.280995954,26285340.135571636
IMAGE,SSP2_CP,North America,Stock Retirement|Buildings|Commercial|Public Buildings,m^2/yr,52669342.830667675,57223332.017829105,61277380.37943226,65467904.10052074,68548305.09921497,70134093.63587727,70474631.33035335,69716394.74723504,68076055.12113896,65754963.566031165,62973761.32628014,60328529.226686575
