typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20120101","2012","52","2012","40","AUT","Austria","X","Export","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","128587405","false","8","kg","128587405","false","128587405","false","0","false",,"189175585.19","189175585.19","0","false","true",
"C","A","20120101","2012","52","2012","44","BHS","Bahamas","X","Export","0","W00","World","0","W00","World","H3","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29567","false","-1","N/A",,"false","29567","false",,"false",,"256513","256513","0","true","false",
"C","A","20120101","2012","52","2012","48","BHR","Bahrain","M","Import","0","W00","World","0","W00","World","H3","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4084349","false","-1","N/A",,"false","4084349","false",,"false","3766515",,"3766515","0","true","false",
"C","A","20120101","2012","52","2012","48","BHR","Bahrain","X","Export","0","W00","World","0","W00","World","H3","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12071928","false","-1","N/A",,"false","12071928","false",,"false",,"12749630","12749630","0","true","false",
"C","A","20120101","2012","52","2012","50","BGD","Bangladesh","M","Import","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4163645","false","-1","N/A",,"false","4163645","false",,"false","4307219",,"4307219","0","true","false",
"C","A","20120101","2012","52","2012","51","ARM","Armenia","M","Import","0","W00","World","0","W00","World","H3","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37249","false","-1","N/A",,"false","37249","false",,"false","49011",,"49011","0","true","false",
"C","A","20120101","2012","52","2012","51","ARM","Armenia","X","Export","0","W00","World","0","W00","World","H3","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5621810","false","-1","N/A",,"false","5621810","false",,"false",,"5505896","5505896","0","true","false",
"C","A","20120101","2012","52","2012","52","BRB","Barbados","X","Export","0","W00","World","0","W00","World","H2","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","138830","false","-1","N/A",,"false","138830","false",,"false",,"66886","66886","0","true","false",
"C","A","20120101","2012","52","2012","56","BEL","Belgium","M","Import","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","225077886.32","false","8","kg","225077886.32","false","225077886.32","false","0","false","308622492.323","0","308622492.323","0","false","true",
"C","A","20120101","2012","52","2012","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","261771395.79","false","8","kg","261771395.79","false","261771395.79","false","0","false","0","372975023.779","372975023.779","0","false","true",
