! Data imported from: X:\user\arpf\Environments\IMAGE_Materials\2_TIMER\outputlib\TIMER_3_4\IMAGE_Materials\SSP2\T2RT\endem\transport\trvl_loadfactor.dat;;;;;;;;
real main.em.dem.trp.trvl.ModeT.loadfactor2[26,7](t) = [;;;;;;;;
unit=person/vehicle;;;;;;;;
;;;;bus;train;car;highspeedtrain;airplane
t;DIM_ 1;class_ 1;class_ 2;class_ 3;class_ 4;class_ 5;class_ 6;class_ 7
2022;20;0;0;24.76613;33.24166;1.70441;310.333;124
2022;21;0;0;26.96076;36.18734;1.770791;310.333;124
2022;22;0;0;26.88571;36.08661;1.768572;310.333;124
2022;23;0;0;21.36115;28.67142;1.594664;310.333;124
2022;24;0;0;21.31815;28.6137;1.593218;310.333;124
2022;25;0;0;32.08259;43.06197;1.914958;310.333;124
2022;26;0;0;35.8476;48.11545;2.013005;310.333;124
2023;1;0;0;20.5212;27.54401;1.566135;310.333;124
2023;2;0;0;19.77195;26.53836;1.54014;310.333;124
2023;3;0;0;25.56797;34.3179;1.729025;310.333;124
2023;4;0;0;27.41039;36.79084;1.78402;310.333;124
2023;5;0;0;25.92701;34.79981;1.739909;310.333;124
2023;6;0;0;26.49876;35.56724;1.757072;310.333;124
2023;7;0;0;27.17;36.46819;1.776963;310.333;124
2023;8;0;0;35.0878;47.09563;1.993693;310.333;124
2023;9;0;0;37.55952;50.41324;2.055711;310.333;124
2023;10;0;0;26.75821;35.91547;1.764792;310.333;124
2023;11;0;0;21.24645;28.51747;1.590805;310.333;124
2023;12;0;0;23.29439;31.26625;1.658063;310.333;124
2023;13;0;0;23.42595;31.44284;1.662271;310.333;124
2023;14;0;0;28.74818;38.58646;1.822689;310.333;124
2023;15;0;0;26.65896;35.78226;1.761844;310.333;124
2023;16;0;0;24.92744;33.45818;1.709397;310.333;124
2023;17;0;0;23.53915;31.59478;1.665881;310.333;124
2023;18;0;0;29.7617;39.94683;1.851331;310.333;124
2023;19;0;0;22.52964;30.23979;1.633343;310.333;124
2023;20;0;0;24.53355;32.92948;1.697189;310.333;124
2023;21;0;0;26.81824;35.99604;1.766573;310.333;124
2023;22;0;0;26.66726;35.79339;1.76209;310.333;124
2023;23;0;0;21.25747;28.53226;1.591176;310.333;124
2023;24;0;0;21.27551;28.55647;1.591783;310.333;124
2023;25;0;0;32.06223;43.03465;1.914411;310.333;124
2023;26;0;0;35.79625;48.04654;2.011708;310.333;124
2024;1;0;0;20.47472;27.48163;1.564538;310.333;124
2024;2;0;0;19.72953;26.48141;1.538652;310.333;124
2024;3;0;0;25.49784;34.22378;1.726889;310.333;124
2024;4;0;0;27.28823;36.62687;1.780438;310.333;124
2024;5;0;0;25.87351;34.728;1.738292;310.333;124
2024;6;0;0;26.40109;35.43613;1.754154;310.333;124
2024;7;0;0;27.05345;36.31175;1.773528;310.333;124
2024;8;0;0;34.99977;46.97748;1.99144;310.333;124
2024;9;0;0;37.41785;50.22308;2.052218;310.333;124
2024;10;0;0;26.70413;35.84288;1.763186;310.333;124
2024;11;0;0;21.20461;28.46131;1.589394;310.333;124
2024;12;0;0;23.16346;31.09051;1.653863;310.333;124
2024;13;0;0;23.32406;31.30608;1.659013;310.333;124
2024;14;0;0;28.42229;38.14903;1.813362;310.333;124
2024;15;0;0;26.50728;35.57866;1.757326;310.333;124
2024;16;0;0;24.86303;33.37172;1.707408;310.333;124
2024;17;0;0;23.46124;31.4902;1.663397;310.333;124
2024;18;0;0;29.44637;39.52358;1.842478;310.333;124
2024;19;0;0;22.4328;30.10981;1.63018;310.333;124
2024;20;0;0;24.33766;32.66655;1.691077;310.333;124
2024;21;0;0;26.63913;35.75563;1.761254;310.333;124
2024;22;0;0;26.45056;35.50253;1.755633;310.333;124
2024;23;0;0;21.1927;28.44531;1.588992;310.333;124
2024;24;0;0;21.25347;28.52688;1.591041;310.333;124
2024;25;0;0;31.90829;42.82803;1.910269;310.333;124
2024;26;0;0;35.67645;47.88573;2.008675;310.333;124
2025;1;0;0;20.39742;27.37788;1.561877;310.333;124
2025;2;0;0;19.67383;26.40665;1.536696;310.333;124
2025;3;0;0;25.46154;34.17505;1.725783;310.333;124
2025;4;0;0;27.16473;36.46111;1.776808;310.333;124
2025;5;0;0;25.80025;34.62967;1.736076;310.333;124
2025;6;0;0;26.29286;35.29086;1.750915;310.333;124
2025;7;0;0;26.90935;36.11833;1.769271;310.333;124
2025;8;0;0;34.89964;46.84307;1.988874;310.333;124
2025;9;0;0;37.14274;49.85382;2.045414;310.333;124
2025;10;0;0;26.66067;35.78455;1.761895;310.333;124
2025;11;0;0;21.13472;28.3675;1.587035;310.333;124
2025;12;0;0;23.00614;30.87935;1.648799;310.333;124
2025;13;0;0;23.21334;31.15746;1.655465;310.333;124
2025;14;0;0;27.99855;37.58028;1.801146;310.333;124
2025;15;0;0;26.34722;35.36383;1.752543;310.333;124
2025;16;0;0;24.80326;33.29149;1.705559;310.333;124
2025;17;0;0;23.37271;31.37138;1.66057;310.333;124
2025;18;0;0;29.13217;39.10185;1.833605;310.333;124
2025;19;0;0;22.33449;29.97785;1.626961;310.333;124
2025;20;0;0;24.14652;32.41001;1.685088;310.333;124
2025;21;0;0;26.44492;35.49496;1.755464;310.333;124
2025;22;0;0;26.23545;35.2138;1.749193;310.333;124
2025;23;0;0;21.14412;28.38011;1.587352;310.333;124
2025;24;0;0;21.19952;28.45447;1.589222;310.333;124
2025;25;0;0;31.71793;42.57252;1.905132;310.333;124
2025;26;0;0;35.54358;47.7074;2.005305;310.333;124
2026;1;0;0;20.32563;27.28151;1.559401;310.333;124
2026;2;0;0;19.61598;26.32901;1.534661;310.333;124
2026;3;0;0;25.35838;34.03658;1.722632;310.333;124
2026;4;0;0;27.01549;36.26079;1.772408;310.333;124
2026;5;0;0;25.73337;34.53991;1.734049;310.333;124
2026;6;0;0;26.17949;35.1387;1.747513;310.333;124
2026;7;0;0;26.73601;35.88568;1.764133;310.333;124
2026;8;0;0;34.76223;46.65865;1.985347;310.333;124
2026;9;0;0;36.84266;49.45104;2.037961;310.333;124
2026;10;0;0;26.6143;35.72231;1.760515;310.333;124
2026;11;0;0;21.07278;28.28436;1.58494;310.333;124
2026;12;0;0;22.8517;30.67207;1.643809;310.333;124
2026;13;0;0;23.05338;30.94277;1.650321;310.333;124
2026;14;0;0;27.8067;37.32278;1.795582;310.333;124
2026;15;0;0;26.20528;35.17332;1.748288;310.333;124
2026;16;0;0;24.70743;33.16287;1.702591;310.333;124
2026;17;0;0;23.26703;31.22953;1.657187;310.333;124
2026;18;0;0;28.81178;38.67183;1.824503;310.333;124
2026;19;0;0;22.23885;29.84948;1.623822;310.333;124
2026;20;0;0;23.95378;32.15129;1.679021;310.333;124
2026;21;0;0;26.22053;35.19378;1.748745;310.333;124
2026;22;0;0;26.02549;34.932;1.74288;310.333;124
2026;23;0;0;21.08884;28.30592;1.585484;310.333;124
2026;24;0;0;21.11448;28.34032;1.58635;310.333;124
2026;25;0;0;31.4197;42.17223;1.89705;310.333;124
2026;26;0;0;35.3073;47.39025;1.999295;310.333;124
2027;1;0;0;20.2559;27.18792;1.556991;310.333;124
2027;2;0;0;19.55964;26.25339;1.532676;310.333;124
2027;3;0;0;25.25923;33.90351;1.719598;310.333;124
2027;4;0;0;26.87345;36.07015;1.768209;310.333;124
2027;5;0;0;25.66808;34.45227;1.732068;310.333;124
2027;6;0;0;26.07053;34.99245;1.744237;310.333;124
2027;7;0;0;26.57355;35.66762;1.759302;310.333;124
2027;8;0;0;34.6348;46.4876;1.982069;310.333;124
2027;9;0;0;36.56938;49.08424;2.031145;310.333;124
2027;10;0;0;26.56914;35.66169;1.75917;310.333;124
2027;11;0;0;21.01199;28.20276;1.582881;310.333;124
2027;12;0;0;22.70197;30.4711;1.638953;310.333;124
2027;13;0;0;22.90178;30.73928;1.645429;310.333;124
2027;14;0;0;27.62284;37.076;1.79023;310.333;124
2027;15;0;0;26.0712;34.99335;1.744257;310.333;124
2027;16;0;0;24.61334;33.03658;1.69967;310.333;124
2027;17;0;0;23.16694;31.09518;1.653975;310.333;124
2027;18;0;0;28.51591;38.27469;1.816048;310.333;124
2027;19;0;0;22.14544;29.7241;1.620749;310.333;124
2027;20;0;0;23.7694;31.90382;1.673194;310.333;124
2027;21;0;0;26.01026;34.91156;1.742421;310.333;124
2027;22;0;0;25.82811;34.66707;1.736919;310.333;124
2027;23;0;0;21.03387;28.23213;1.583622;310.333;124
2027;24;0;0;21.03265;28.2305;1.583581;310.333;124
2027;25;0;0;31.14526;41.80387;1.889576;310.333;124
2027;26;0;0;35.09128;47.1003;1.993782;310.333;124
2028;1;0;0;20.18813;27.09696;1.554645;310.333;124
2028;2;0;0;19.50475;26.17971;1.530739;310.333;124
2028;3;0;0;25.16386;33.7755;1.716674;310.333;124
2028;4;0;0;26.73808;35.88845;1.764195;310.333;124
2028;5;0;0;25.6043;34.36667;1.73013;310.333;124
2028;6;0;0;25.9657;34.85175;1.741077;310.333;124
2028;7;0;0;26.42092;35.46275;1.754747;310.333;124
2028;8;0;0;34.51627;46.32852;1.979013;310.333;124
2028;9;0;0;36.31932;48.7486;2.024883;310.333;124
2028;10;0;0;26.52513;35.60262;1.757858;310.333;124
2028;11;0;0;20.95229;28.12264;1.580855;310.333;124
2028;12;0;0;22.55666;30.27605;1.634224;310.333;124
2028;13;0;0;22.75781;30.54604;1.640766;310.333;124
2028;14;0;0;27.44638;36.83915;1.785074;310.333;124
2028;15;0;0;25.9443;34.82302;1.740431;310.333;124
2028;16;0;0;24.52092;32.91253;1.696796;310.333;124
2028;17;0;0;23.07198;30.96773;1.650921;310.333;124
2028;18;0;0;28.24149;37.90636;1.808162;310.333;124
2028;19;0;0;22.05416;29.60158;1.61774;310.333;124
2028;20;0;0;23.59274;31.66671;1.667586;310.333;124
2028;21;0;0;25.81269;34.64637;1.736452;310.333;124
2028;22;0;0;25.64208;34.41738;1.731279;310.333;124
2028;23;0;0;20.97919;28.15873;1.581768;310.333;124
2028;24;0;0;20.95385;28.12473;1.580909;310.333;124
2028;25;0;0;30.89165;41.46346;1.882636;310.333;124
2028;26;0;0;34.89294;46.83409;1.988703;310.333;124
2029;1;0;0;20.12223;27.00852;1.552359;310.333;124
2029;2;0;0;19.45124;26.10789;1.528848;310.333;124
2029;3;0;0;25.07204;33.65226;1.713852;310.333;124
2029;4;0;0;26.60887;35.71502;1.760353;310.333;124
2029;5;0;0;25.54199;34.28304;1.728234;310.333;124
2029;6;0;0;25.86475;34.71625;1.738028;310.333;124
2029;7;0;0;26.27719;35.26983;1.750445;310.333;124
2029;8;0;0;34.40573;46.18014;1.976159;310.333;124
2029;9;0;0;36.08951;48.44015;2.019107;310.333;124
2029;10;0;0;26.48222;35.54504;1.756578;310.333;124
2029;11;0;0;20.89367;28.04395;1.578863;310.333;124
2029;12;0;0;22.4155;30.08658;1.629614;310.333;124
2029;13;0;0;22.62086;30.36222;1.636315;310.333;124
2029;14;0;0;27.27681;36.61155;1.780103;310.333;124
2029;15;0;0;25.82399;34.66154;1.736795;310.333;124
2029;16;0;0;24.43012;32.79065;1.693965;310.333;124
2029;17;0;0;22.98175;30.84662;1.648012;310.333;124
2029;18;0;0;27.986;37.56343;1.800783;310.333;124
2029;19;0;0;21.96491;29.48179;1.61479;310.333;124
2029;20;0;0;23.42321;31.43916;1.662183;310.333;124
2029;21;0;0;25.62655;34.39653;1.730807;310.333;124
2029;22;0;0;25.46634;34.18149;1.725929;310.333;124
2029;23;0;0;20.92479;28.08572;1.579921;310.333;124
2029;24;0;0;20.87791;28.0228;1.578327;310.333;124
2029;25;0;0;30.65639;41.1477;1.876171;310.333;124
2029;26;0;0;34.71013;46.58871;1.984007;310.333;124
2030;1;0;0;20.05813;26.92247;1.550132;310.333;124
2030;2;0;0;19.39906;26.03786;1.527001;310.333;124
2030;3;0;0;24.98356;33.53349;1.711128;310.333;124
2030;4;0;0;26.48537;35.54926;1.756672;310.333;124
2030;5;0;0;25.4811;34.2013;1.726379;310.333;124
2030;6;0;0;25.76745;34.58566;1.735083;310.333;124
2030;7;0;0;26.14155;35.08778;1.746373;310.333;124
2030;8;0;0;34.30238;46.04143;1.973485;310.333;124
2030;9;0;0;35.87748;48.15556;2.013761;310.333;124
2030;10;0;0;26.44039;35.48889;1.755329;310.333;124
2030;11;0;0;20.83607;27.96664;1.576903;310.333;124
2030;12;0;0;22.27826;29.90237;1.625116;310.333;124
2030;13;0;0;22.49036;30.18707;1.632061;310.333;124
2030;14;0;0;27.11366;36.39256;1.775304;310.333;124
2030;15;0;0;25.70974;34.50819;1.733333;310.333;124
2030;16;0;0;24.34087;32.67086;1.691178;310.333;124
2030;17;0;0;22.89589;30.73138;1.645239;310.333;124
2030;18;0;0;27.74732;37.24307;1.793855;310.333;124
2030;19;0;0;21.87761;29.36462;1.611899;310.333;124
2030;20;0;0;23.26029;31.22048;1.65697;310.333;124
2030;21;0;0;25.45079;34.16062;1.725455;310.333;124
2030;22;0;0;25.29997;33.95818;1.720846;310.333;124
2030;23;0;0;20.87067;28.01308;1.578081;310.333;124
2030;24;0;0;20.80465;27.92446;1.575833;310.333;124
2030;25;0;0;30.43743;40.8538;1.870129;310.333;124
2030;26;0;0;34.54103;46.36175;1.979652;310.333;124
2031;1;0;0;19.98495;26.82425;1.547584;310.333;124
2031;2;0;0;19.35459;25.97816;1.525425;310.333;124
2031;3;0;0;24.87504;33.38784;1.707779;310.333;124
2031;4;0;0;26.33066;35.3416;1.752047;310.333;124
2031;5;0;0;25.35894;34.03734;1.72265;310.333;124
2031;6;0;0;25.64384;34.41974;1.731332;310.333;124
2031;7;0;0;25.96172;34.8464;1.740957;310.333;124
2031;8;0;0;34.07962;45.74244;1.967708;310.333;124
2031;9;0;0;35.58744;47.76626;2.006418;310.333;124
2031;10;0;0;26.32446;35.33328;1.751861;310.333;124
2031;11;0;0;20.7781;27.88883;1.574927;310.333;124
2031;12;0;0;22.16385;29.74881;1.621356;310.333;124
2031;13;0;0;22.36149;30.01409;1.627846;310.333;124
2031;14;0;0;26.93166;36.14828;1.769931;310.333;124
2031;15;0;0;25.56866;34.31884;1.729046;310.333;124
2031;16;0;0;24.23041;32.52261;1.68772;310.333;124
2031;17;0;0;22.80044;30.60326;1.642148;310.333;124
2031;18;0;0;27.49997;36.91107;1.786642;310.333;124
2031;19;0;0;21.80498;29.26713;1.609489;310.333;124
2031;20;0;0;23.11383;31.0239;1.652267;310.333;124
2031;21;0;0;25.26201;33.90724;1.719684;310.333;124
2031;22;0;0;25.13487;33.73659;1.715783;310.333;124
2031;23;0;0;20.81214;27.93451;1.576088;310.333;124
2031;24;0;0;20.72499;27.81755;1.573115;310.333;124
2031;25;0;0;30.17279;40.4986;1.862794;310.333;124
2031;26;0;0;34.2892;46.02373;1.973144;310.333;124
2032;1;0;0;19.91388;26.72886;1.545105;310.333;124
2032;2;0;0;19.31109;25.91978;1.523881;310.333;124
2032;3;0;0;24.77069;33.24778;1.704552;310.333;124
2032;4;0;0;26.18331;35.14383;1.747628;310.333;124
2032;5;0;0;25.24092;33.87893;1.719037;310.333;124
2032;6;0;0;25.52507;34.26032;1.727719;310.333;124
2032;7;0;0;25.79313;34.62011;1.73586;310.333;124
2032;8;0;0;33.87541;45.46834;1.962393;310.333;124
2032;9;0;0;35.3222;47.41025;1.999675;310.333;124
2032;10;0;0;26.21289;35.18354;1.748516;310.333;124
2032;11;0;0;20.72115;27.81239;1.572984;310.333;124
2032;12;0;0;22.05182;29.59845;1.617663;310.333;124
2032;13;0;0;22.23818;29.84858;1.6238;310.333;124
2032;14;0;0;26.75633;35.91295;1.764737;310.333;124
2032;15;0;0;25.43501;34.13944;1.724973;310.333;124
2032;16;0;0;24.12241;32.37764;1.68433;310.333;124
2032;17;0;0;22.70953;30.48125;1.639199;310.333;124
2032;18;0;0;27.26807;36.59982;1.779846;310.333;124
2032;19;0;0;21.73344;29.17111;1.607111;310.333;124
2032;20;0;0;22.97206;30.83361;1.647699;310.333;124
2032;21;0;0;25.08348;33.66761;1.714204;310.333;124
2032;22;0;0;24.97787;33.52586;1.710952;310.333;124
2032;23;0;0;20.75394;27.8564;1.574103;310.333;124
2032;24;0;0;20.64815;27.71441;1.570487;310.333;124
2032;25;0;0;29.9275;40.16936;1.855965;310.333;124
2032;26;0;0;34.05883;45.71452;1.967168;310.333;124
2033;1;0;0;19.84481;26.63615;1.542692;310.333;124
2033;2;0;0;19.26854;25.86266;1.522369;310.333;124
2033;3;0;0;24.67026;33.11297;1.701438;310.333;124
2033;4;0;0;26.04276;34.95517;1.7434;310.333;124
2033;5;0;0;25.12681;33.72577;1.715536;310.333;124
2033;6;0;0;25.41084;34.107;1.724235;310.333;124
2033;7;0;0;25.63468;34.40744;1.731054;310.333;124
2033;8;0;0;33.68745;45.21606;1.957486;310.333;124
2033;9;0;0;35.07855;47.08322;1.993456;310.333;124
2033;10;0;0;26.10542;35.03929;1.745287;310.333;124
2033;11;0;0;20.6652;27.73729;1.571071;310.333;124
2033;12;0;0;21.94206;29.45113;1.614035;310.333;124
2033;13;0;0;22.12003;29.69;1.619912;310.333;124
2033;14;0;0;26.58722;35.68597;1.759709;310.333;124
2033;15;0;0;25.30816;33.96919;1.721097;310.333;124
2033;16;0;0;24.01676;32.23584;1.681007;310.333;124
2033;17;0;0;22.62284;30.36489;1.63638;310.333;124
2033;18;0;0;27.05005;36.30718;1.773428;310.333;124
2033;19;0;0;21.66296;29.07652;1.604763;310.333;124
2033;20;0;0;22.83468;30.64922;1.643258;310.333;124
2033;21;0;0;24.91428;33.44051;1.708991;310.333;124
2033;22;0;0;24.82831;33.32511;1.706334;310.333;124
2033;23;0;0;20.69606;27.77872;1.572126;310.333;124
2033;24;0;0;20.57396;27.61483;1.567946;310.333;124
2033;25;0;0;29.69934;39.86311;1.849584;310.333;124
2033;26;0;0;33.84719;45.43045;1.961657;310.333;124
2034;1;0;0;19.77765;26.54601;1.54034;310.333;124
2034;2;0;0;19.22689;25.80677;1.520887;310.333;124
2034;3;0;0;24.5735;32.9831;1.698432;310.333;124
2034;4;0;0;25.90849;34.77496;1.73935;310.333;124
2034;5;0;0;25.01639;33.57755;1.712139;310.333;124
2034;6;0;0;25.30087;33.9594;1.720873;310.333;124
2034;7;0;0;25.48542;34.20711;1.726511;310.333;124
2034;8;0;0;33.51381;44.98299;1.952939;310.333;124
2034;9;0;0;34.85384;46.7816;1.9877;310.333;124
2034;10;0;0;26.00181;34.90021;1.742166;310.333;124
2034;11;0;0;20.6102;27.66348;1.569188;310.333;124
2034;12;0;0;21.83448;29.30673;1.610469;310.333;124
2034;13;0;0;22.00669;29.53787;1.616172;310.333;124
2034;14;0;0;26.42394;35.4668;1.754837;310.333;124
2034;15;0;0;25.18758;33.80734;1.717402;310.333;124
2034;16;0;0;23.91336;32.09705;1.677746;310.333;124
2034;17;0;0;22.54007;30.25378;1.633683;310.333;124
2034;18;0;0;26.84453;36.03134;1.767352;310.333;124
2034;19;0;0;21.59353;28.98332;1.602447;310.333;124
2034;20;0;0;22.70145;30.4704;1.638937;310.333;124
2034;21;0;0;24.75362;33.22486;1.704023;310.333;124
2034;22;0;0;24.68561;33.13358;1.701914;310.333;124
2034;23;0;0;20.63851;27.70147;1.570157;310.333;124
2034;24;0;0;20.50228;27.51862;1.565485;310.333;124
2034;25;0;0;29.48642;39.57734;1.843605;310.333;124
2034;26;0;0;33.65199;45.16845;1.956558;310.333;124
2035;1;0;0;19.71231;26.45831;1.538048;310.333;124
2035;2;0;0;19.18613;25.75205;1.519436;310.333;124
2035;3;0;0;24.4802;32.85787;1.695527;310.333;124
2035;4;0;0;25.78007;34.60258;1.735465;310.333;124
2035;5;0;0;24.90944;33.43402;1.708842;310.333;124
2035;6;0;0;25.1949;33.81717;1.717626;310.333;124
2035;7;0;0;25.34452;34.01798;1.722209;310.333;124
2035;8;0;0;33.35287;44.76697;1.948713;310.333;124
2035;9;0;0;34.64584;46.50243;1.982353;310.333;124
2035;10;0;0;25.90182;34.76601;1.739148;310.333;124
2035;11;0;0;20.55615;27.59093;1.567335;310.333;124
2035;12;0;0;21.72897;29.16511;1.606962;310.333;124
2035;13;0;0;21.89784;29.39177;1.61257;310.333;124
2035;14;0;0;26.2661;35.25495;1.750113;310.333;124
2035;15;0;0;25.07279;33.65326;1.713875;310.333;124
2035;16;0;0;23.81211;31.96116;1.674546;310.333;124
2035;17;0;0;22.46093;30.14757;1.6311;310.333;124
2035;18;0;0;26.65034;35.77069;1.761588;310.333;124
2035;19;0;0;21.52509;28.89146;1.600159;310.333;124
2035;20;0;0;22.57213;30.29682;1.634728;310.333;124
2035;21;0;0;24.60078;33.01972;1.69928;310.333;124
2035;22;0;0;24.54926;32.95057;1.697678;310.333;124
2035;23;0;0;20.58126;27.62463;1.568196;310.333;124
2035;24;0;0;20.43296;27.42558;1.563101;310.333;124
2035;25;0;0;29.28716;39.30988;1.837988;310.333;124
2035;26;0;0;33.47132;44.92596;1.951824;310.333;124
2036;1;0;0;19.63889;26.35976;1.535468;310.333;124
2036;2;0;0;19.14865;25.70174;1.518099;310.333;124
2036;3;0;0;24.37149;32.71197;1.692135;310.333;124
2036;4;0;0;25.62962;34.40065;1.7309;310.333;124
2036;5;0;0;24.7639;33.23866;1.704341;310.333;124
2036;6;0;0;25.06563;33.64365;1.713655;310.333;124
2036;7;0;0;25.17002;33.78376;1.716863;310.333;124
2036;8;0;0;33.14327;44.48564;1.943193;310.333;124
2036;9;0;0;34.38164;46.14781;1.975536;310.333;124
2036;10;0;0;25.75201;34.56493;1.734615;310.333;124
2036;11;0;0;20.49888;27.51406;1.565368;310.333;124
2036;12;0;0;21.63961;29.04517;1.603985;310.333;124
2036;13;0;0;21.7987;29.2587;1.60928;310.333;124
2036;14;0;0;26.10553;35.03943;1.74529;310.333;124
2036;15;0;0;24.9579;33.49906;1.710337;310.333;124
2036;16;0;0;23.71408;31.82956;1.67144;310.333;124
2036;17;0;0;22.3723;30.0286;1.6282;310.333;124
2036;18;0;0;26.44222;35.49134;1.755384;310.333;124
2036;19;0;0;21.46513;28.81098;1.598152;310.333;124
2036;20;0;0;22.46679;30.15544;1.631291;310.333;124
2036;21;0;0;24.45775;32.82774;1.694827;310.333;124
2036;22;0;0;24.4047;32.75654;1.693172;310.333;124
2036;23;0;0;20.52852;27.55384;1.566386;310.333;124
2036;24;0;0;20.35804;27.32502;1.560519;310.333;124
2036;25;0;0;29.05458;38.99771;1.831406;310.333;124
2036;26;0;0;33.24292;44.6194;1.94582;310.333;124
2037;1;0;0;19.56756;26.26402;1.532955;310.333;124
2037;2;0;0;19.11189;25.65241;1.516787;310.333;124
2037;3;0;0;24.26677;32.5714;1.688859;310.333;124
2037;4;0;0;25.48592;34.20777;1.726526;310.333;124
2037;5;0;0;24.6238;33.05062;1.699996;310.333;124
2037;6;0;0;24.94135;33.47685;1.709826;310.333;124
2037;7;0;0;25.0061;33.56376;1.711822;310.333;124
2037;8;0;0;32.95029;44.22662;1.938093;310.333;124
2037;9;0;0;34.13834;45.82124;1.969233;310.333;124
2037;10;0;0;25.60857;34.3724;1.73026;310.333;124
2037;11;0;0;20.44265;27.43858;1.563434;310.333;124
2037;12;0;0;21.55157;28.927;1.601045;310.333;124
2037;13;0;0;21.70296;29.1302;1.606096;310.333;124
2037;14;0;0;25.9498;34.8304;1.740597;310.333;124
2037;15;0;0;24.84828;33.35192;1.706952;310.333;124
2037;16;0;0;23.61807;31.7007;1.668391;310.333;124
2037;17;0;0;22.28754;29.91484;1.625421;310.333;124
2037;18;0;0;26.24526;35.22698;1.749488;310.333;124
2037;19;0;0;21.40574;28.73127;1.596161;310.333;124
2037;20;0;0;22.36367;30.01702;1.627917;310.333;124
2037;21;0;0;24.32081;32.64394;1.69055;310.333;124
2037;22;0;0;24.2663;32.57077;1.688844;310.333;124
2037;23;0;0;20.47597;27.48331;1.564581;310.333;124
2037;24;0;0;20.28561;27.2278;1.558018;310.333;124
2037;25;0;0;28.8374;38.70621;1.825233;310.333;124
2037;26;0;0;33.03255;44.33702;1.940269;310.333;124
2038;1;0;0;19.49821;26.17094;1.530508;310.333;124
2038;2;0;0;19.07584;25.60402;1.515499;310.333;124
2038;3;0;0;24.16578;32.43586;1.685692;310.333;124
2038;4;0;0;25.34847;34.02328;1.722329;310.333;124
2038;5;0;0;24.48881;32.86943;1.695795;310.333;124
2038;6;0;0;24.82176;33.31633;1.706132;310.333;124
2038;7;0;0;24.85177;33.3566;1.70706;310.333;124
2038;8;0;0;32.77196;43.98726;1.933366;310.333;124
2038;9;0;0;33.91342;45.51935;1.963384;310.333;124
2038;10;0;0;25.47105;34.18782;1.726073;310.333;124
2038;11;0;0;20.38741;27.36444;1.561532;310.333;124
2038;12;0;0;21.46481;28.81055;1.598141;310.333;124
2038;13;0;0;21.61043;29.006;1.603011;310.333;124
2038;14;0;0;25.79862;34.62749;1.736027;310.333;124
2038;15;0;0;24.74355;33.21135;1.703711;310.333;124
2038;16;0;0;23.52402;31.57446;1.665398;310.333;124
2038;17;0;0;22.2064;29.80593;1.622756;310.333;124
2038;18;0;0;26.05846;34.97625;1.743873;310.333;124
2038;19;0;0;21.34693;28.65232;1.594185;310.333;124
2038;20;0;0;22.26266;29.88144;1.624605;310.333;124
2038;21;0;0;24.18955;32.46776;1.686438;310.333;124
2038;22;0;0;24.13363;32.3927;1.684683;310.333;124
2038;23;0;0;20.4236;27.41302;1.562779;310.333;124
2038;24;0;0;20.21552;27.13373;1.555594;310.333;124
2038;25;0;0;28.634;38.4332;1.819428;310.333;124
2038;26;0;0;32.83805;44.07596;1.935119;310.333;124
2039;1;0;0;19.43077;26.08041;1.528123;310.333;124
2039;2;0;0;19.04047;25.55654;1.514234;310.333;124
2039;3;0;0;24.06832;32.30503;1.68263;310.333;124
2039;4;0;0;25.21682;33.84659;1.718299;310.333;124
2039;5;0;0;24.35861;32.69467;1.691732;310.333;124
2039;6;0;0;24.70656;33.1617;1.702564;310.333;124
2039;7;0;0;24.70613;33.16112;1.702551;310.333;124
2039;8;0;0;32.6066;43.76532;1.92897;310.333;124
2039;9;0;0;33.70477;45.2393;1.957939;310.333;124
2039;10;0;0;25.33906;34.01065;1.722042;310.333;124
2039;11;0;0;20.33315;27.29161;1.55966;310.333;124
2039;12;0;0;21.37928;28.69575;1.595272;310.333;124
2039;13;0;0;21.52093;28.88587;1.60002;310.333;124
2039;14;0;0;25.65175;34.43036;1.731572;310.333;124
2039;15;0;0;24.64336;33.07688;1.700603;310.333;124
2039;16;0;0;23.43184;31.45075;1.662459;310.333;124
2039;17;0;0;22.12863;29.70155;1.620196;310.333;124
2039;18;0;0;25.88095;34.73799;1.738517;310.333;124
2039;19;0;0;21.28866;28.57412;1.592226;310.333;124
2039;20;0;0;22.16368;29.74859;1.62135;310.333;124
2039;21;0;0;24.06358;32.29867;1.68248;310.333;124
2039;22;0;0;24.00629;32.22178;1.680677;310.333;124
2039;23;0;0;20.37142;27.34298;1.560981;310.333;124
2039;24;0;0;20.14767;27.04265;1.553242;310.333;124
2039;25;0;0;28.443;38.17683;1.813956;310.333;124
2039;26;0;0;32.65762;43.83379;1.930328;310.333;124
2040;1;0;0;19.36513;25.99231;1.525798;310.333;124
2040;2;0;0;19.00576;25.50996;1.512991;310.333;124
2040;3;0;0;23.97417;32.17868;1.679665;310.333;124
2040;4;0;0;25.09059;33.67715;1.714422;310.333;124
2040;5;0;0;24.2329;32.52594;1.687798;310.333;124
2040;6;0;0;24.59548;33.0126;1.699115;310.333;124
2040;7;0;0;24.56841;32.97628;1.698274;310.333;124
2040;8;0;0;32.45282;43.5589;1.924871;310.333;124
2040;9;0;0;33.5106;44.97868;1.952855;310.333;124
2040;10;0;0;25.21222;33.8404;1.718157;310.333;124
