regions,flow,sector,category,elements,materials,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Mexico,inflow,electricity,grid,lines,Aluminium,4.3987956300425175,3.9618407526436887,7.783241664760657,11.643113838064805,16.432824583152335,22.460477021283598,29.403559002814536,29.697240803194525,33.08463795249778,34.74958524342641,34.508864950144016,34.149567966023156,35.08590576190024,31.07387084792105,28.743815912787873,26.5130789090245,24.22417318417866,21.750883522228218,22.042038301875788,23.21268850494178,23.687112054422517,25.17723688105227,28.817816318705624,31.56012398035929,35.881098872292284,37.70906316396144,36.248643434405004,33.75528456468861,32.57931783376183,31.150891671179156,35.36276887110922,43.433104986379526,52.58013972544812,59.473918246727365,66.17745679508357,67.64716326301317,65.12936045407511,60.39477539036278,57.17016693768283,43.23735062293418,35.19078397480177,35.947933035699336,37.700088226259666,40.70011413448793,55.52680213565397,71.7190246154221,82.2672050893947,96.03898045854088,112.61934563719919,116.68298263406625,112.67347761919933,107.02540152447148,92.74262576159194,71.37236617793208,58.82794718959215,61.36834013803917,67.9485716113677,88.24758436100758,112.28587335877876,136.5898609070039,145.97593189847302,152.82385945011814,152.13438685546882,151.72506162990624,151.19134527573914,156.6139387145402,161.64302769670348,163.7798521381362,161.14170182391277,158.89608194410636,153.98155520578027,148.84949157747107,145.93126195046673,147.84317061744778,147.74552507948115,149.8048791281836,152.1134279986465,154.0126599673517,155.6225285237346,158.58992656377825,160.94867345563503,163.42138829594933,168.08197685755928,173.6013172574723,179.5465435224605,185.1389046265834,188.69708933644193,191.0591320524352,194.0998284776324,197.42715284928974
N.Africa,inflow,electricity,grid,lines,Aluminium,4.523512646011923,4.075236910143022,5.951661125114268,7.817378203148302,9.588364529881048,12.186891588921728,18.391435074260144,19.93693622310037,22.036024713605773,25.30622009620632,28.35565421926884,26.515203319413065,28.19383180945226,30.841120690479766,31.576057603201942,31.37941789721265,33.82191909055752,34.77532825339145,33.3088153354014,32.715557894605126,32.43404813782037,31.82951487882044,33.89395739533647,35.64074738305903,36.87030159526949,38.19999683591914,38.42167072075771,34.10101338846459,32.0592454558004,33.337715609085805,34.28031008569183,35.6696083798141,42.39312683905317,49.97243695098882,53.56173446901846,57.00657426176919,66.48900771458587,70.94598845411764,76.0155650332294,83.67604660300375,97.38039442007728,102.50311065993992,113.35973657225756,120.8701710944839,134.51903796313255,145.1238622241976,170.7634795241286,194.10630294204245,210.64373721576644,208.54071665141595,194.41478691299739,154.9145229873599,111.00945156396246,71.29579706883428,45.55844370384827,33.04731093605907,37.34658249743645,49.88436901154248,73.5063550876845,95.87896054167393,117.95013985221539,140.43181271500274,159.1471993974817,167.51232819121765,173.60314268031914,175.85264059719935,173.65492765008187,170.37261292548467,172.22062636537999,176.70149271908272,183.23264540465513,191.63979639437306,201.2858991282973,210.09592452828525,220.45801727271456,230.69727656805094,240.56911530004018,251.02879322963088,261.53300633485935,271.51954535998493,284.0475511365075,297.1404177561946,309.0299828158921,317.0048833329408,324.625727926567,329.5630284861696,331.104693397283,332.4851794023752,335.9179822603902,338.453766571346
Oceania,inflow,electricity,grid,lines,Aluminium,14.725187484520417,13.267530386540692,18.763725789827955,25.39987192043865,32.744685404201974,40.89154464691328,52.331016070650705,51.88413555354225,51.15250745300889,50.252251289988635,48.00685060025117,45.96607061098864,50.177911053520475,52.96221400054792,53.99829554302308,54.82383553816214,50.95502209737452,42.50248447591303,33.199748292992496,24.47212826477242,18.389122742935836,15.818731004281128,17.1700976310008,22.66382884536331,28.199412614914536,31.657399663375976,35.04490572399322,36.6908384271298,34.20947349590022,34.302334845308906,34.08655268731558,33.95692728100795,41.39006218391228,49.436055825525585,54.25450352178876,57.635896074030256,61.956120015628386,54.01858466556488,50.377550641484575,48.47605587771999,52.64028166282234,54.905891620914,62.00228143117241,65.73255546520932,66.8174479344594,63.6990300538568,63.48741409987464,67.79412985947265,86.82990241499644,113.96886016956799,116.40420409256443,122.51479610945141,125.52352229273552,102.62933580414052,94.97166413724784,92.12193760258351,83.87781885820304,71.45120613637502,73.62006453148544,57.75646564878893,64.89696960953877,76.38487886693963,95.19263167932466,107.39219119984593,115.93950587863213,118.407315396852,113.4389009367788,101.05267964389375,93.3614249837964,84.233319291242,79.55622957317212,79.24343620896906,85.31060097862125,90.89449428218056,98.9160534208151,104.28897626408637,105.91067807457833,105.20755360274765,101.39322152971712,98.30583311534808,98.05464468743453,99.89555944020861,103.32176924749731,109.14591445861825,113.64538341600561,118.32144690202627,123.5423985803316,125.32569515260604,129.879923585857,132.2071185458657
Rest C.Am.,inflow,electricity,grid,lines,Aluminium,1.1459475361792013,1.0326086229620468,1.9748601715086962,3.2674418239757284,4.790442517737127,6.591269475779331,8.777382555823998,9.03428084154733,8.781751312762982,8.412436218115369,7.831820977464006,7.442325840968754,8.2883111657705,9.180363447200238,9.649998287169673,9.949510676685776,9.098199779562787,7.629355800092564,6.151376781107816,5.17026840153645,4.318865970443486,4.25985067025473,4.7424055802751655,5.834689395183061,6.424988969015603,7.42313670343955,8.542233442944648,9.796014867268545,10.435381527127152,11.449301655388732,12.137529904053626,12.402149855172897,12.024110074411492,12.035635228895694,12.301209445022012,12.400238205178145,12.960043137192724,13.962242260206573,15.325501879889034,15.716684503104773,16.297925431386382,17.058246611875134,17.142251072671975,16.399168861171923,18.972748351266052,19.715013890507347,20.28379293753714,21.70961557316334,23.213317858464922,21.25300775225636,20.776973532204845,20.35008149157567,20.396118260493335,21.006170176487217,22.966612042999515,26.31132653665996,30.79911853260839,34.0867611780762,36.11639821530186,40.292978699572394,45.0280205490042,51.55219563863277,62.27154290064828,77.62445002847062,89.02313484214463,96.45924140905322,96.30803365417924,89.99768344225163,77.15803183559747,67.38835998659445,60.36769653490651,60.68404465971383,64.35254973787342,72.85793344106268,78.61027574634514,85.32650762018052,88.3139284637574,91.9279259498224,91.03619760513865,92.95740307044431,91.69396383449391,92.41512784535912,89.620450162978,90.45596090102168,87.09577976339553,86.24769070131885,82.90846938140466,83.17984333588139,81.28121097565983,82.90737043219167
Rest S.Africa,inflow,electricity,grid,lines,Aluminium,2.239741416120839,2.0207316742974046,5.545767812211543,9.067857596314283,14.198386810714386,20.89941081661361,27.95453375780395,27.98221928928511,28.00575826115045,24.590622981366444,18.42013515766508,12.273273655980283,9.402977316737356,7.3793722397363855,7.441373230107575,8.283424701601957,8.959969470586245,9.199545714636313,7.91620297927196,6.207283368325578,4.974175847411288,3.8063176938881047,3.4217204799298506,3.5526338462686127,3.786780061375644,3.892815878353986,4.17791530343465,3.802319404292237,3.818685865703431,4.054837421741477,6.078957034920119,9.958502106167003,15.473615360627289,20.663993119582102,25.67733852617437,27.36898761187911,24.93421959360272,20.02778863898249,15.326291124132975,9.782239616552442,9.729021826970211,11.817695611827885,17.382625308021765,23.899918773219625,33.86083724464494,42.61525018867694,51.17477741503818,55.91706838497498,60.42533851904233,61.11905560688003,50.301208664209064,40.85789791197041,35.12089098345742,31.046921228909873,30.600243784966437,40.29116196016875,49.744444449565435,57.1751889511159,63.17504009330165,66.80271819064613,70.18007628048397,73.79594055099223,79.24953057488172,84.29325404403716,92.87521119508501,101.87873519037544,111.67419199148355,119.80854633815335,129.82527346782186,136.27342711124174,144.2969973145658,151.4756283745151,163.79235469835623,175.8140231995209,191.08255177206533,204.87708122178617,220.65597972569662,230.3240297356046,239.62221175797842,245.93695317084914,255.47218133163065,264.2356747652943,275.3969241601396,288.0031213692363,306.7411806776853,322.18235313726296,341.9616337761843,360.91958794611054,386.4568945819032,403.8996565832159
Rest S.Am.,inflow,electricity,grid,lines,Aluminium,8.342826474941727,7.526847959614253,12.524584434575369,19.481080417675507,28.696192389147036,38.59102703102271,51.899959546001924,54.78334923439457,56.08440624065068,55.396627575447546,54.587325449714704,52.40734130318301,57.83533570765474,66.71436475979472,72.85718587688643,75.8926945156272,74.89157005069275,67.26452735839149,53.73764285209794,41.721891146563046,33.68700990778113,31.067368389171794,33.61924029541054,41.22843822344129,51.6377369599986,62.61584420415448,72.37883045920678,84.54214341149074,90.76094264577473,92.71777754967633,89.70115309614236,84.98097874424893,70.86517620473892,60.78895238478212,54.88595345351748,54.434343496478746,55.118001439415885,67.05934193567958,82.14655235151454,94.16985401264232,104.93454651427754,116.70274397678595,121.22232940158965,130.28960457557184,145.8891882210305,152.6808062289718,157.8234809314872,159.849402374737,149.33669495763678,136.33715453568897,120.13738662386733,103.45357279300767,93.85996615583238,93.30905470300242,92.10324227679612,107.62573125735562,122.44912204544055,135.88112835776144,144.3716408325535,159.3659989059118,174.16905371646033,198.3911454504139,232.52612673426182,266.6161136381789,291.1535678488798,307.27259844253723,312.57902892243607,296.2291584386093,276.85959481153077,255.12702837041851,235.6228425458457,217.74937668094657,214.58833459196805,213.92587876010032,219.39133669495314,225.52694982700817,235.4523564848572,241.07188536940944,249.6694711713418,254.20166271501782,259.3441559635386,258.3925960284812,257.7697666384522,253.0228263939637,248.21413310090972,243.51516255574404,242.84633787325086,244.47397853119642,247.5076163334425,253.23078839154695
Rest S.Asia,inflow,electricity,grid,lines,Aluminium,1.9488856952511358,1.7592475027716372,2.5188749933568992,3.4507683148839186,6.38292786260295,8.843192393692993,11.544183723223105,12.580225683380288,13.615326001426018,12.408627254073165,11.666848151207205,11.60934881961655,13.133413928852914,15.582294348122392,16.960582765137378,19.37702976513133,21.564722640723286,22.28993569218843,20.873131887609354,21.688736130274712,22.953641554408303,23.14815518026481,24.721987460882264,28.197219365576224,31.383843649058473,31.175188313167506,32.56712482332673,32.649294476348274,31.84504713681718,30.829425010749127,30.94686682584342,30.095771364729657,29.0383379203693,27.158422972881286,26.263540956021576,25.379085607775416,24.906353317398406,27.17602225453747,34.657248665057175,39.34342174080579,47.40215651720611,53.52373773966306,57.80420031257567,57.62943813711296,63.92599763031926,80.68429670324208,99.51249201475055,119.87533514998162,136.7170391485037,149.24972630856993,134.83124837386939,124.26309059828465,105.69451119197252,96.72600213929385,90.54680315761377,104.32515627516696,114.93553044352883,149.87350753644571,182.2160817793976,217.93754255425455,252.67902743695203,291.12093577175756,299.96380756653946,300.67130914756484,287.0334018969054,263.0627387260417,229.5255812752939,208.25688691257992,194.03466364055043,190.99477490268836,195.80759898020276,208.0440508731569,223.50707186002302,240.8322502908648,259.3347412555998,276.6143356725775,295.6637963264996,340.5807630086812,371.06843158331145,404.9580465172004,436.5858659395896,470.13718266428805,445.66413622686787,446.4646618128294,427.40773805442785,415.2842895877814,393.6649630205033,405.63480998813753,402.4236753335036,419.1166370608261
Russia,inflow,electricity,grid,lines,Aluminium,92.59567029322459,83.50853017872878,101.53627805267806,122.92606859817818,139.61386568535008,153.91339999681074,186.15944003251133,162.63348616593723,134.7343750198549,113.89342429182594,95.97625393689914,69.07789634291744,70.53656925823277,73.80350899963445,75.92201122436462,77.13650725580196,71.95034810875502,68.48794336094822,65.94152886055004,59.70505501196255,54.3803776881586,54.906193086950616,50.5820190609117,44.001144245822765,44.11197638640484,47.42189342157358,64.53263115170012,108.9307420159837,155.20378419772038,188.77738936395903,216.75171019570345,220.1814521963315,176.66927665927173,130.48791856763123,93.77643366793227,57.836971319406985,54.77427988926938,78.52268399543014,107.88113623522854,129.8377491189004,167.0786847641043,193.8219156255583,212.05896542998295,222.474721597173,236.35221127329856,247.13648556531408,236.30767945916597,226.4474651670955,210.52307176471638,207.74030998379325,179.00303374265513,180.36163526415845,184.7048917468793,195.14055086629395,200.26665145443837,216.7455251967761,188.99168343126905,158.6875154020196,123.9805800876084,99.65865170711731,72.5937377481774,69.47929690489273,77.05184381664412,96.78665291460403,88.47941201246694,84.76670738767126,89.96912205935159,82.74521645366629,78.33960760169451,89.26834237015257,108.6438822249401,132.66104503583853,172.659576023132,226.8391648649723,285.4183042215558,350.89178145512375,410.9767041832315,449.05865918449547,446.89383347872104,430.6843042979868,399.99991796976207,347.3642138059491,316.4546257331469,285.1325063755484,277.10425158140265,259.2823959593484,267.9029191388751,250.719030757642,244.57709705843513,222.06642857143677
SE.Asia,inflow,electricity,grid,lines,Aluminium,2.505729971339939,2.259935685015897,4.273044220913271,6.389451006241059,8.777399206044752,11.779996483658982,15.753463674836523,15.722136571445095,16.71343972811288,17.15995077255645,17.978357909943917,18.510931186140688,21.831129941197336,24.113891126665735,26.58576035019995,26.54945067593043,26.00609063773168,24.862687974753953,23.827808523580973,25.625187956834353,29.16948165028498,35.2191202514899,41.33355941683517,49.08044438562276,53.20505477161621,57.81031524621915,60.299209331669694,64.82140194128446,65.41797305206079,68.85084921919088,73.05107559304064,74.5089041340964,70.62370655252663,69.19193159418599,64.28284450067166,59.612141459789036,61.32623607463021,66.27922156140406,72.5796563521635,82.44380882092703,89.52311888772009,94.76024503777485,107.96455518929135,124.24790335640225,134.2819327956685,154.77327487152027,174.9123438082917,185.05372635678378,205.04323913875456,246.00615548343697,235.50395102462977,216.7605206116542,199.6829524020134,176.08968438241305,137.37755328834382,143.54411744975513,165.25941903765408,197.45287330358022,212.89713738117888,234.81542189095305,252.0551377418281,263.0591386060401,262.82593670914196,272.4645184192174,274.4991922663472,280.2161679068616,282.4184907457177,283.3150112189296,281.2888577309409,273.1339837749562,264.7852320578386,257.3100802414539,256.19172323385305,259.36356352005157,270.635941966257,282.66422024745134,297.6097920928619,310.5174112654335,321.554924056796,328.8659981507131,339.11435781344744,346.90732570565183,352.53818070653415,356.567632936484,364.38047361079094,365.7431473390944,367.51822661708906,367.0324412891872,367.87178488847763,366.73545001714194
South Africa,inflow,electricity,grid,lines,Aluminium,6.768386141633934,6.108622012735146,8.46434262898127,12.21430428976758,16.064783323398807,20.453820361411832,27.358073111547014,30.37717215778738,32.07090414638424,34.14308781242868,36.187789962672085,35.5650539455615,35.34262543639797,38.43196744145332,42.277925826408776,42.49255009865023,44.71960145294196,47.581373242911894,47.09499530377577,43.350569041424095,41.662990832898004,37.28572299315155,30.69701654184802,22.85840092603626,16.706462530509537,11.595231925046917,8.920198224790052,8.328651316116346,9.46889577069223,10.670707387667232,11.679329196313883,11.271093929369204,10.90057672617285,9.623875325921201,11.250168909676894,13.179010257958234,15.93636754187507,18.839667255762883,22.646979808708867,20.805692688476057,19.224157264014774,17.98263458153111,20.589598646560464,27.184924343162553,34.967014617086896,48.35521094452358,65.33156022775871,76.41949821504205,76.44990859832232,85.31042208301842,77.44282536661218,64.50560562800425,57.46486349134656,55.93296673167711,49.255186235650896,55.17325888351336,63.55668044402004,69.94571086718285,83.42137021404525,96.4094915907936,95.79294647848144,94.62489339852038,93.40647761874729,82.1197788440068,70.42005647964731,69.97357179705456,68.64732730439408,63.75247612043824,63.433901093366046,62.02212274777712,61.37055437821354,59.7496740071349,61.771334075767285,64.67794655410903,67.89878042657607,71.6440090776756,76.95209531010474,81.13074385382752,84.23847915640846,86.24399185884769,89.06102554108884,91.92673971571685,94.56642771314972,97.99937522282322,103.46295552398588,108.2780502856168,113.501299201466,118.85720751794358,122.9860031945107,125.26173757985342
Stan,inflow,electricity,grid,lines,Aluminium,6.610503935911791,5.963397426975256,11.294514019039594,19.679456096549522,28.03730632060434,36.39213684610085,46.304159862436265,44.44607918886443,36.99031978631479,30.059153735275338,24.04475145965075,17.196180620816982,17.086397715793858,19.617180997567893,21.2262158086605,21.07090766140761,20.949430853609744,19.654101363522088,17.583268300936265,15.613180291691329,14.660105505703289,13.320221995681095,11.339448411012501,10.22978631450517,9.334991118402641,8.229368774317654,8.828472792015233,20.95540056904624,32.724523578471505,44.442479866203286,55.77807467084909,64.55775877653299,52.011356969630185,39.74053151134406,27.75815045294938,16.79357272252845,7.296079980738761,9.413866550130814,13.523615087425798,21.124429925615665,27.79153312165987,36.47699775719583,43.4131272415472,50.1073898008963,47.43234390771311,44.53586472713063,40.72796961510333,36.93474417356772,30.656793823975057,28.046842218372653,27.861549614401454,33.29514357176772,38.61920702140489,48.92844781020864,61.895892782547236,76.90586646647044,78.0457257345941,82.3306668525876,80.10928993921844,78.7396239405415,71.75656405763026,74.08372268429065,73.15380811168922,70.33455903183481,61.749377317587346,53.73936329168541,42.23707584524773,32.05505878359262,30.51835738339517,34.3133932276935,41.78435735286955,51.45943746442826,64.2548312165798,73.00987605155784,82.18699833871433,91.13290819932439,99.5742478562725,99.20262514975846,97.22476001816167,93.66882252256337,87.85348098719894,78.95255515036912,78.25535030584622,78.76873464692434,79.04981555487946,78.39824850644717,79.38726184212724,80.02588942021535,77.4138934812496,76.99257398355768
Turkey,inflow,electricity,grid,lines,Aluminium,1.1889676070039175,1.071849075567626,2.027742767333407,3.00963966855049,7.0658479581106075,11.115543108141614,15.315768028946387,17.367826014975872,19.36400905036758,16.18080601969981,12.983180969973494,9.782400710057958,7.65035144413484,5.611205281790461,5.298960117629046,6.23563623488264,7.908533448155596,9.953603445044923,12.361771772948563,15.60448264375049,17.21615825632608,17.605296765765765,17.36930213337282,16.517874220958966,14.632403396344147,13.09806195580495,13.605338838599753,14.723236616286174,16.820804708903907,21.161070127636,26.599248975331594,30.640461431190555,33.976329092578005,36.424508750112714,35.31214705253228,32.547128621265216,28.749007331219104,29.867956344515246,32.7308816139756,40.28174020805902,48.98472027028701,59.53533472808335,64.2613646992392,71.88090114698926,74.86630838183558,84.29242802088777,94.06071481982987,99.58288978763073,96.34619621167495,95.76149031892764,79.17078431179371,69.44048142641608,91.943465345788,79.48839968708342,68.0747086795462,72.87368348554676,70.40342470106721,39.19216321210746,48.13957136193329,59.95684108506799,61.198736935485506,66.168017640303,72.85314055457172,81.34169510201836,83.89138456734955,91.90820668128049,94.24007300619215,96.90139826877717,98.20902777377071,102.24452436678504,104.23385086982088,110.1795975523777,115.22103159084247,121.46793279223529,124.78994853169755,129.40665525787003,128.07838805026984,129.38360129734863,127.65974931344013,127.0466090042383,127.52310683772504,132.32937517909508,134.981544846821,139.28404777883503,141.7194207966338,138.8723973877657,134.07593733286032,128.42174587048535,120.62589629681176,114.31686108664377
US,inflow,electricity,grid,lines,Aluminium,128.00471794219823,114.89440880659106,160.8784006579223,214.24274560324136,321.59322086276507,385.84639588638953,478.39007898278015,456.87003979751313,424.114145857714,338.5849134739186,293.5473385140074,234.02970462950185,225.1145250960914,225.56346913093347,225.96761267010405,228.55725137219466,225.19942252538218,227.6116075892027,211.97733689959836,199.11199911418305,183.35551531424048,170.91549334027368,157.10400344223214,154.13644059398547,147.10867473437546,140.5194212285641,141.57757016977243,141.00868185156267,156.4792309780397,191.6037375788809,250.65193326186744,307.20153557635524,368.95725825682734,402.57375214947774,397.9349008363147,359.9399186795775,327.91023489927994,325.56686195551003,344.75472198179364,333.6056703511927,348.2488798735345,369.08916071635014,309.10302102177957,256.112192978921,275.67603072321003,304.3684222527725,317.3637982757906,387.8040766574085,451.2019001782131,516.6181787141544,515.2703479949311,508.72938804964394,459.8918006532246,386.48032328395755,297.0399038748265,259.64976246976,246.01717068790973,284.77810376065503,364.05323139316283,461.5725877079979,452.6981376582303,422.63751338168646,401.19966126299204,379.8249000894125,339.22279037647166,373.37653909168154,409.060849663982,417.12268134317304,398.0645739366716,368.8264905706215,362.77931300238055,371.7356367997251,374.8572431063519,388.9445336358598,398.3626548165761,409.8829110685734,418.40946534738896,436.7953578738668,456.6821822975895,489.37300396012915,533.296209491966,572.3617837432973,613.0538299980259,651.7976621305393,677.1313226536178,701.0107118054303,716.5334901877236,731.0572233636066,727.2780691916421,730.9627113891676
Ukraine,inflow,electricity,grid,lines,Aluminium,45.016116413870876,40.60355279225314,48.971564111828556,57.293674572897416,59.33795571023517,61.275955166160536,70.29680984336629,66.10516563093245,49.301472050349275,38.73723453947564,29.96277412708558,27.548915934914962,23.754477462901583,27.910316005600098,45.50564316104991,47.6693627191986,45.57451593127074,49.25380296891938,57.4244961995358,43.74141584205443,44.13551274738127,37.263868203378586,26.365777090844176,16.21375850386998,12.85169443982283,9.375748659808993,10.196551329622253,19.318325286898016,29.44912421381768,41.1039173880646,51.994762356419024,60.6506668629304,52.62160302650938,46.09882730438186,35.42501717772796,26.022159924348372,20.012862465871095,24.85519873018399,29.489656315845505,33.35384570728606,41.94541128925017,50.32975935528109,56.388943411993445,57.392771723350755,62.819410174112235,61.9270706355716,59.191628432562794,60.47217154082772,84.39893605645659,90.15240821239209,91.75327110636285,94.58084931358522,87.74280620055413,57.83459773826213,50.183511997814634,47.275007561405225,43.46195283871451,42.858696321228344,43.48224713224029,40.520061702432095,37.81493639177041,34.58446883297617,32.55548179166674,33.407374469450396,33.429045548212805,34.03189547335982,36.404646707862305,42.02555694667669,44.939918956789796,48.865774806849124,54.4384843383588,60.084001021972696,64.00099292561742,69.55782837570169,74.80368353834409,81.05611163076881,86.05324280560562,91.96358277742938,99.35079288099725,111.47503185754353,125.17381615311629,142.23297308048484,159.02849718814278,175.91983308052136,187.5107381261567,192.3905771690689,189.85543933425106,182.8012944581608,167.68467524590642,150.88013725916778
W.Africa,inflow,electricity,grid,lines,Aluminium,1.9091387233545576,1.7224537780810762,3.5412962997124686,5.3574605908363315,7.129300271930619,9.31826314912901,12.181743422260238,11.943562545144399,11.987730379031584,12.64452185416634,12.528800360675065,12.653668107305203,13.32332109750345,13.948658752964628,13.952891970391745,14.414100224405832,13.663954880985647,13.238461697405882,12.655054022898856,11.461857294556125,10.040332097883372,8.696568329543805,7.836579041230755,6.297101651917354,6.396850459697679,6.6124549786330125,8.098697664083987,12.243980310442135,17.120130238212568,20.843578763796906,24.64650864488302,26.92523930191582,24.218656274560644,21.733349822071464,20.095289535747398,18.463708258980336,18.21022512983328,20.453782691416745,23.13322217585058,24.07959539395553,28.4439784229862,31.60281188113145,36.443683026984345,42.204497803508694,49.369989261463246,53.08902182681473,60.86106990931794,64.122518432914,62.92334564575939,61.76603483166406,58.19249236694929,50.66511459913511,49.96127078829766,55.54974071643403,66.49119095098811,84.58804458708072,108.19309232650424,128.83128606054711,149.44302348616083,165.022661152165,178.8604620796122,190.64770768989294,200.84561100135753,206.21834619769575,206.57827030123383,199.65407027900025,184.7830931135135,166.8308213968307,146.27389006093765,130.63825572486923,124.91504040400555,126.1788640248856,134.26205708213226,150.777191877594,169.61936602410248,187.16479606413012,205.55670221919075,222.45106558157576,239.1841684147379,256.00318827975036,273.03106053717613,292.027255661943,316.06102524668404,342.5632981948557,374.48628571152443,409.9116163439086,449.3870878078253,490.34945628034507,533.7206357278917,577.3132069007236
W.Europe,inflow,electricity,grid,lines,Aluminium,110.07279078710089,99.19548196580962,128.2899315568296,165.91601224043092,220.59859151853007,266.66191586528277,334.7661211783104,334.2835810952434,318.50695474930035,296.37513045541067,289.2962017446901,260.61717432796894,258.0372758462006,279.8615976524303,293.2084435620881,285.3600840848856,279.9728194610375,274.2744597975153,235.62954004365199,190.2693831695236,161.80414734624057,148.06454292435114,137.8165451778167,137.98529007182256,144.27456041100345,149.1543389947528,148.360110498919,148.29162781135588,146.93350872454883,154.64718733163065,156.7472577473735,168.60960011298937,184.71852933650956,218.27332280168665,251.11242347016938,285.66954462834866,316.30300816398073,362.80806070665676,412.66460097583024,426.1165278440001,469.96788989079903,506.54649611774,482.7970575191143,446.0469913360898,439.93968182828064,412.46949453956734,397.5766396857564,425.63158137417696,479.49749997181675,581.6048030801524,594.5183279812196,571.1446111023168,527.9567867920126,447.4637268698677,316.61655784113003,270.29227087794953,254.1363770470392,294.41412515584386,375.07197984519837,491.9339780059625,451.0667311114172,414.70458552880217,359.6723612907704,269.2525793655141,145.27906392417682,144.72313256625844,160.36372183897964,190.29628155949692,219.99268866817783,250.04813486285232,311.3488213767481,359.25377570523926,371.2688634807527,382.147432018346,394.0533706458211,390.4525579383487,401.0438789000374,402.3716625586256,426.5298588611115,447.07439258486477,483.57024294272054,513.9874289747744,542.0203718432539,562.7488412413895,573.3981630856977,579.5953823114497,568.7340855451522,573.2586019344927,547.2970893044758,536.9117789274026
Brazil,inflow,electricity,grid,substations,Aluminium,7.170255916088735,6.469148722091711,15.563243980470569,24.648114677444877,33.146238754176274,42.15684714371161,54.71514731403853,51.49348368476443,49.64709605181744,49.74614891427124,49.430251204397436,45.370983586762165,45.30004756877516,49.35609632323156,53.68214215476469,62.15886746198684,70.12124168790442,78.18084763565108,76.10201298053434,67.0434944442094,48.80107606370116,33.30448745390271,26.56405341446015,26.481852131052058,31.918685794233085,42.32497149402181,50.495012321039276,45.14290335778065,37.80336742543642,39.13917847119846,39.066211645905675,40.49305462349873,49.218077852161414,59.94537911837388,58.040126883394116,56.7617712627727,56.648596494206856,62.15218354640413,64.35933325004075,71.28557560461503,81.40392851708289,91.90750544380059,92.74233056943474,107.47171146873937,120.22314775806352,131.71604068739333,147.73702704011257,166.74823255520727,169.5669986629534,183.54328012940812,198.51380596503756,193.44582236511508,181.22852537112732,178.4102370762686,159.17974325222147,137.81972133374313,129.92366622656675,137.40545339569806,133.7610234036284,140.7333126659511,142.0815272846823,147.385246253578,139.2929138951219,138.1055454592853,130.25482192755925,130.1876717346471,126.65749076128752,132.80186925483676,142.33369170874187,158.73455959284962,174.45865020699043,191.6258950524349,203.81649848842608,209.98234424689906,211.68878220140107,213.70335611458242,214.92856708403397,219.80906492830832,227.60367299340575,234.856691237966,241.65451323753393,250.50301458567296,256.6699662670811,263.3942942996127,269.82449192970336,274.92651997926436,276.1307244465655,276.8521731715621,273.11316275399827,269.26680840191494
