time,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1972,oil,other,58813918.6,602679699.9999999,42669210.0,40414570.0,23157007.999999996,81978760.00000001,16504820.000000002,32249216.499999996,8762008.0,57125730.00000001,1051882900.0000001,672308230.0,25447508.0,368812800.0,181532380.0,1129189300.0,46443820.0,20130429.99999999,6354820.0,194410900.0,150197063.0,7746605.999999999,376626410.0,86164570.00000001,21374336.0,12544287.9
1972,oil,residential,549210470.0,2631638000.0,121867000.0,47739333.599999994,85861340.0,272469270.0,131073539.00000001,66762570.0,23273960.0,690904.0,3083927600.0,113577360.0,52844400.0,40013570.0,9376813.0,239090800.0,237510950.0,125476600.0,27988650.0,176818500.0,50147700.0,203444000.0,377851300.0,34773980.0,74628910.3,16035870.0
1972,oil,services,361525780.0,2235392600.0,30679555.0,1045676.0999999999,15438931.0,23067421.0,10291730.0,3152367.0,3334360.8699999996,0.0,2164034120.0,7521675.0,5184400.0,9668814.0,13585610.0,52493650.0,96203670.0,0.0,13878329.0,82008420.0,7338390.0,2350635.0,619120000.0,14907370.0,27263950.0,3287828.0
1972,oil,transport,1274492399.9999998,15739601000.0,334285030.0,179398140.0,653763399.9999999,851350200.0,151211520.0,113511540.0,74780650.00000001,241871400.0,5529499000.0,773469600.0,137353950.0,470051000.0,234757619.99999997,1442680899.9999998,363658400.0,273891269.99999994,65765500.0,293178390.0,382505900.0,122898120.0,1476025400.0,565042020.0,83086060.0,69650550.0
1973,coal,Electricity,347400100.0,9081684000.0,1528460.0,0.0,17051980.0,43736860.0,11650900.0,440958.4,38194.6,815179600.0,5237284000.0,1580656000.0,53423400.0,1069723000.0,479777100.0,1359503000.0,736198.5,333632000.0,100139500.0,1082744000.0,26450410.0,0.0,501054900.0,589539700.0,1067720.0,16825770.0
1973,coal,Hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,coal,Liquids,0.0,0.0,0.0,0.0,2291009.0,1786001.0,0.0,0.0,0.0,31909270.0,99373800.0,33022420.0,0.0,18649700.0,9322358.0,57191700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,coal,Sec heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700672600.0,1223334000.0,0.0,69312000.0,270141400.0,2235860000.0,0.0,0.0,0.0,247084500.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,coal,bunkers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,coal,industry,228247400.0,2668510000.0,59698930.0,5593206.0,30150320.0,82627770.0,15152830.0,11450300.0,982848.6,404620200.0,2920590000.0,1516918000.0,41072450.0,349130200.0,134239100.0,1108532000.0,4791007.0,398919500.0,506361500.0,3773603000.0,18240640.0,5029946.0,810750500.0,238959000.0,47055570.0,63236880.0
1973,coal,non-energy,0.0,0.0,0.0,0.0,2291009.0,1786001.0,0.0,0.0,0.0,31909270.0,99373800.0,33022419.999999996,0.0,18649700.0,9322358.0,57191700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,coal,other,0.0,316063700.0,0.0,167127.1,0.0,2148760.0,12414.460000000001,0.0,0.0,3045554.0,182758600.0,221831500.0,0.0,46353800.0,23237610.0,142166700.0,0.0,25483780.0,130492799.99999999,347346800.0,37901690.0,50086.65,901455.4,1444258.0,2576428.0,4661339.0
1973,coal,residential,20295420.0,371661600.0,0.0,0.0,0.0,18357320.0,766033.2,53721.159999999996,0.0,80376990.0,1618665000.0,690191400.0,53830230.0,226062800.0,0.0,410847100.0,0.0,59624230.0,251748400.0,1451035000.0,1234371.0,0.0,179475600.0,19978940.0,0.0,713301.7000000001
