model,scenario,region,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
IMAGE,SSP2_CP,CAN,Stock Retirement|Transportation|Air|Cargo,thousand/yr,0.0009671639052456257,0.001263371165118184,0.0012790856555199618,0.002380220404718327,0.0011966349779581646,0.0012430776962352014,0.001617893194849871,0.00203853824750642,0.001938823956926912,0.0015236177360858248,0.0013627692842114185,0.0014798745160274948
IMAGE,SSP2_CP,CAN,Stock Retirement|Transportation|Ships,thousand/yr,0.06641791036280861,0.08212263563444294,0.06635896145189205,0.07151979437466997,0.07191097203289483,0.07195978800313581,0.07078716194734541,0.07027981978864115,0.07029750343990498,0.06970620298753039,0.0681073222146531,0.06583992645547904
IMAGE,SSP2_CP,CAN,Stock Retirement|Buildings|Residential|Single-Family Houses,m^2/yr,9933744.415454363,11217085.146072326,12536463.743472137,14915579.936005622,16352266.142701264,16736212.188335344,17195984.809724476,17098697.19292846,16635557.685475748,15727658.03032953,14610442.819678655,13920001.819509616
IMAGE,SSP2_CP,CAN,Stock Retirement|Buildings|Residential|Multi-Family Houses,m^2/yr,5477438.916229038,6265591.557254351,7097009.669310546,8141586.5791710615,9035328.678803494,9651362.589770058,10129762.315468518,10363384.253331736,10381156.806303918,10180248.553332964,9827999.594123287,9503285.636475716
IMAGE,SSP2_CP,CAN,Stock Retirement|Buildings|Residential|Residential Towers,m^2/yr,3118641.059558225,3575953.8389872075,4060389.9469887717,4626678.358701794,5145942.007286827,5538072.243599993,5831096.292039942,5989714.998493749,6022454.582233442,5932376.125270674,5750270.411142921,5559822.580950415
IMAGE,SSP2_CP,CAN,Stock Retirement|Buildings|Commercial|Retail,m^2/yr,1991561.0313367557,2397239.9389911005,2790689.4710753565,5149085.027013369,3435556.4860143163,3740829.8713670773,3974195.8779805647,4130769.9883436495,4213919.21119399,4230216.283500827,4191389.2928883387,4126750.8646094725
IMAGE,SSP2_CP,CAN,Stock Retirement|Buildings|Commercial|Hotels,m^2/yr,752586.1175175041,875846.6759047421,996343.1880526699,1596532.6953630983,1198101.0692744367,1287067.5082494195,1353423.9351425099,1396514.4232451764,1417742.2350056064,1419039.3117566665,1403803.080543995,1381527.0788559434
IMAGE,SSP2_CP,CAN,Stock Retirement|Buildings|Commercial|Offices,m^2/yr,1516546.1505259927,1769866.136420119,2012185.9830970373,2912875.261005291,2417439.244085731,2575061.5117925713,2680519.0527032535,2734499.9781848053,2742541.4060726045,2711601.8779779896,2650478.9039210314,2580577.510756476
IMAGE,SSP2_CP,CAN,Stock Retirement|Buildings|Commercial|Public Buildings,m^2/yr,4655711.566576919,5139551.185827728,5611605.075439592,6084652.1962189,6450135.880972309,6686130.653774464,6800269.799494686,6804078.194190174,6715595.110139062,6552909.288911169,6335711.94321098,6117827.561033025
IMAGE,SSP2_CP,CAN,Total Scrap|Transportation|Vehicles|Road|Passenger Cars|Steel,Mt/yr,1.462029327427095,1.6302209249631463,1.7881775073674782,2.752593235440167,1.5767697688193247,1.666586432633315,1.4193799168486685,1.1921167589239767,1.0658354541921813,0.968780675975317,0.9332093497305605,0.9180497044052188
IMAGE,SSP2_CP,CAN,Total Scrap|Transportation|Vehicles|Road|Steel,Mt/yr,1.7355957861023281,1.9299059047238878,2.092199132270345,3.103869773620458,1.9440163344686225,2.0097968860148034,1.7274195432531108,1.5395994649412246,1.4006507819871221,1.30526326129325,1.2694476544301458,1.2701545633350015
IMAGE,SSP2_CP,CAN,Total Scrap|Transportation|Vehicles|Rail|Steel,Mt/yr,0.05194025814740584,0.08864784428279446,0.06259525006526587,0.08223956825618732,0.06884857087489052,0.0726044232674856,0.07632659149233748,0.0787004008109795,0.07912657195935073,0.07841920526210355,0.07828499083932171,0.07919278707779889
