time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
2051,8324626.518154965,53930653.350114346,20782017.396837804,14654722.483798986,39281420.479606494,34880418.726734355,44185800.27744841,70870168.82258925,38304992.99132457,24125999.178998,63299757.685302176,12209398.533453718,13235214.673340335,5323475.382122168,9729319.62170984,20267269.176419217,55114818.4839946,190510671.7920112,7104940.515599273,438547766.350003,60592109.204660535,34218982.691704184,16184907.127976889,6897192.114107682,69139667.4841094,11838554.4596652
2052,8241329.275991031,54503281.03913226,21489029.466542907,14630189.27629341,39937319.855372444,35340353.5444307,44989993.46136404,75651649.64889327,39489075.03190939,25394803.39742479,62735449.54048932,12016493.440148395,13444072.280769952,5316122.281441925,9909589.686366329,20520541.72910836,55717325.26467945,193672436.91343737,7160981.463606211,433300106.9586663,60587199.37082819,35904557.722279005,16315030.769331908,6877059.9065623265,72775652.17705984,11855781.923044324
2053,8095595.503803277,54742601.99498492,22258635.940681443,14813138.50101068,40314843.330065094,36130879.377234064,45668952.239511296,80540676.08692583,40715873.71432212,26732160.008542936,61752223.128958024,11865272.76577189,13341721.581473015,5313811.090720478,10161500.859460928,20665890.83832535,56529353.83598451,196996165.21476167,7219279.952738448,427620248.485694,60559426.13734179,37254173.45423026,16287465.307365568,6939428.711993943,76158671.4043068,11775933.309897257
2054,8033508.544662203,54925964.50250156,22475529.6185746,15485470.390852,40210491.62992284,36641659.77548579,46488475.38995937,83356213.80050844,41559210.2787574,27765418.129734877,61584177.094492555,11731387.035430899,13309062.139594248,5394742.556722424,10346786.668872386,20965802.46197992,56901431.02348427,199494454.43325537,7187068.914737614,426637228.4383504,60553384.806617856,37872544.444384664,16619446.702209637,6988921.937330345,78626187.41990519,11987386.895839563
2055,8004506.670802366,55167943.57281628,22558690.352037862,15911488.393795704,39972702.98489714,37052638.240695976,46692974.536073826,84272612.94080907,41319926.93668603,28083022.65913316,61264270.44548251,11684406.003470045,13304925.476101484,5433298.5523205055,10401577.905694049,21060857.551980376,57177083.65101283,200053714.41791093,7142123.176186239,424740172.4903744,61142236.258329906,38222119.417972885,16420766.350557813,7018549.610093363,79490835.06089792,11913798.399647744
2056,7823215.086130403,55015675.74485004,22341507.20478829,16343057.483763931,40079847.06981703,37384021.34090749,49454181.41501457,88518411.60299844,42760005.62052094,28917940.663283892,60156874.78956841,11530632.208128048,12585946.369457034,5530162.109211217,10788153.182092903,21438323.024999876,56996703.65402413,203489150.125509,6697546.606841323,410814747.3083206,60765277.27892508,38136623.12043112,16402064.14460442,6946779.140963103,83669405.32502899,12039733.668777404
2057,7623841.911358543,55103229.3111309,22475353.50119906,16450679.548937814,40731426.80751075,37768711.643262334,49951324.71168779,91613955.48957586,44105969.27704521,30141144.417030763,59955534.13931096,11488334.807608722,12508784.467180936,5540677.053850351,10983255.810674675,21779636.102228165,58086095.746298715,206119967.20237708,6680361.323965083,408811996.45160115,61094373.05287335,38489808.64727698,16066473.639410805,6964672.756220171,85508665.72349386,12096892.00485324
2058,7528710.659989263,55118190.16967006,22634624.26610639,16378475.467878712,41582971.345828824,37634633.60057756,50485545.875106834,94766799.90239204,45719793.790174514,31314140.901709016,59923962.82951222,11442625.955797834,12532440.033516763,5557889.419049084,11154564.109961921,21663233.79690946,58285893.12772665,208490855.15236235,6733346.454224435,406482878.95068216,61715341.17964239,38840252.73646027,15987665.871891124,6980837.886461678,87662178.92929932,12108656.228255684
2059,7438637.219978977,54882624.80017362,22761918.912656017,16008074.457290025,42095265.0283587,37759982.75334132,50911420.715454035,98155569.72054774,48730172.8777735,32615694.32077915,60002927.79795737,11390218.692599365,12584278.718395788,5557887.90334723,11352852.691549892,21670499.7772444,58721736.82669787,210056102.47630182,6719579.031052446,404049471.416383,62715594.21089166,39207739.38699414,15614602.182343135,7025328.987892819,89964346.93308353,12033732.54248362
2060,7315943.385697705,54886014.09888456,22826151.750566784,15439597.823523395,40991120.57512968,37050910.66788042,50595339.700899445,99307885.43477602,50119059.12480113,33086476.915522873,59973786.33248766,11337640.28159316,12555105.514915591,5565769.3623441225,11443701.476551244,21509141.831818998,58644749.47408528,210809330.36128035,6727413.036317609,400413093.8629627,62209146.59448062,39583197.4272498,15569605.766040543,7016345.28530736,90633973.71529016,11797635.936784353
