time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
2014,238629.51548166937,1624970.6869316779,191175.62122924285,71208.07277872074,436013.34329007793,350887.4068791192,289348.5185435994,171836.3432958005,72259.97318172274,61877.1142147761,1840913.1386001764,376773.1050135511,207067.62687983492,70905.10945875884,42197.510582884854,250002.97982596842,565505.1138000959,602193.6015134664,164237.20820696754,2676756.759318372,444522.0551458273,287685.5546648083,498587.0944095895,215797.6466684052,168347.62372885464,80229.73539891258
2015,313102.3746512139,2197785.3566360404,215652.70079291982,113769.04598998222,413387.1299122575,382095.2481704713,309866.1603264595,189663.56036330212,91618.10752724187,68822.09306655309,2099337.82599985,440347.8598940151,325945.5253271791,74810.9247548363,79729.70840519737,208014.15176562002,695028.3302028511,747870.9581819596,221428.06307311277,3307574.697255281,451802.17405464104,123705.8601601011,627453.3546338324,235558.51319361164,215204.80980567305,96098.61288969999
2016,304789.3720969162,2389861.1609114395,245454.98693058355,89508.36392756693,347546.85591877485,355491.47275049356,345937.76719521434,177917.61142683425,83315.74021319809,60088.693596402554,2222530.495876645,512666.39094573597,315601.4898826886,94895.3662469154,82567.32369426373,192467.81613351524,596390.8902678543,730670.4695272635,207299.839099413,3503583.9611696703,550177.7837703142,312008.1507189104,591833.8923427013,256948.07094694837,300982.45262943744,113800.0265648648
2017,413967.07995223405,2223808.995262278,165403.0052616568,85528.78355236264,432774.1005572489,329720.43096505356,372113.8043801954,163169.91196550496,78252.5230045282,53914.89543957662,2405176.0980594335,631550.8952935974,373351.6667049438,107668.02990000685,66846.41354359667,303754.32458928856,472351.39866777044,832087.3641594372,218101.4556075582,3684281.0148107754,546266.78240964,245992.35693885203,624270.7540951425,294375.1928019766,311292.8254676415,150127.3243882805
2018,417424.57412788493,2322304.1228204886,155901.51607541775,96678.0851475843,483752.2743907665,304795.0062604797,384086.3580277706,165931.43654756344,94883.44088488989,55926.64521076271,2383530.514698018,566848.0180694464,305411.82810634177,135206.69199966648,117522.56655135518,332864.31357786525,373856.77967879456,820470.0960451072,211618.37430676076,3981383.2309901705,529459.1998287499,431101.1207146897,600006.8599325308,382984.783154289,314612.7095123759,139849.48989107582
2019,334373.14661176794,2186051.0317687504,256748.7006256479,114845.70351302037,631402.3656559857,248182.1425993797,330318.2259426114,154040.67603053796,92847.7006315153,62392.57894142083,2516461.900331368,603210.7371141604,300341.90332930826,226019.6150519296,139067.45904579828,333429.79963208095,372501.40407382074,669889.5778753628,293872.0849648823,3379524.567078728,666985.7889393592,384541.0974713677,544220.0435963869,375565.9373325573,281045.50210503786,92675.60758545293
2020,109921.73683197594,1048352.9347963918,101109.48565210242,41527.99495152058,377731.5059741001,191481.60671619186,273266.22423639044,122798.56932464878,67518.0619845096,42653.994319964426,1061793.4106093934,422388.514895557,268270.9727963518,103767.16507959094,151441.47558800774,236149.20975579732,242326.70247053078,327101.8195594913,139519.36611059777,2804059.0246012183,617407.9376419092,254591.09895488358,331346.77821397333,291221.1711281128,273253.67063871917,96030.66925311417
2021,308932.11612902785,2976004.2825539974,75127.738688795,109152.78223459455,667136.4456235972,186014.27994919158,282013.46734624484,101577.90624082708,87860.13995719112,63391.86069954121,2926781.983229554,776599.7511066489,548889.7641646143,132079.01515031137,160956.99517961827,428821.0341518647,387676.0850003214,558218.2348825601,242377.9066111397,3832369.386013644,346167.3368449232,307475.2034188925,530487.4767650089,329639.02179222,269003.27149088384,76824.90146649581
2022,555742.1052282494,2304687.0270496835,329444.60561094753,73544.18073850211,316457.5332540096,514634.38125580666,263722.7960313671,179834.37279026883,91097.99654274902,74160.87898033281,2869240.001704973,464026.69557246286,191005.38903766568,107102.88927818775,146355.71855619704,205263.2907184028,834249.8875169413,809077.594746031,164873.21729891637,2816952.015418734,574459.1110764856,243932.4054144727,674902.0010017526,411174.7047229975,239184.3442043202,109301.07703830504
2023,354860.1001182774,2297131.7293600263,210677.38022972483,76641.41143172074,578810.7663711659,302720.00618817675,227735.74712562544,156272.80201142948,72992.1002500385,61896.65738378154,2668796.6058655963,694806.3033479853,239512.3470445844,68036.35202977507,137944.54778081548,236260.35396812047,420036.0478261926,567323.1413504775,190372.43803525256,5764010.1599586,356616.408242183,257786.71502263463,447832.5716179755,325990.81402722164,161439.1694885353,45230.652000496644
