time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
1982,1097088.3812609906,20933028.35157504,2685006.932950916,1100946.8223336744,2719041.745935757,4036337.6397314523,3764772.7979034134,2633775.5351380976,1429506.5803480798,1099669.9475257127,22610705.45118525,2537937.4005057095,1299593.9223615988,1877201.6677343294,1302193.5851967102,6507848.577205334,14044584.5120762,6906030.0675966535,1762750.942454587,18775268.61822276,3776511.011680902,3112821.2045113947,12630535.21609883,2263622.784915629,3152939.209297465,1274127.5461741765
1983,1804469.9463258064,49541157.54161307,272339.26550464693,1209171.049475392,1562169.8438498965,3253270.5084884213,4041887.6191617274,3029751.0211141477,1303971.666064113,1122320.4368884924,26876107.294571992,3006670.860130486,2419993.1576712774,1649843.3518680227,1066582.7925641027,6047159.197120495,12127191.08943632,7616067.354282014,2518012.0838949033,20633647.49764695,4008115.902434463,2790246.3554461063,15956601.99048054,1805310.4672220503,3168716.7285393314,1026408.3420602927
1984,3698586.0669226823,45757115.01729873,1649294.4584783094,1572171.0335828457,2834430.223252562,3678847.0138131822,4655780.340631152,3042127.6830989406,1167536.7188636851,1127808.8544332543,29396320.073514912,4170750.4293889874,2500261.5057069305,1966938.4884534322,1172592.0002845107,6645732.815755994,7736757.544510992,7443459.821730822,2171269.7418620978,20736807.363523524,3998215.765605991,3021142.5915401215,13608548.890049485,2797394.6474044113,3341448.781105876,1411330.6898651063
1985,4607964.928215271,44951066.18135747,3286499.2238220586,1207317.7311926777,5271479.705560852,3801026.3977048495,4581037.396038483,4398245.33854703,1150789.1622892895,942265.5083705125,30701429.075041357,3780598.42859762,2275210.178995735,1742613.655548754,1137440.101540182,5695332.9746781355,5954244.516805243,8125081.15993541,2415900.4916921025,24514711.572072268,4156035.2941942974,2694605.7292199293,16820075.032660842,3075584.9248902854,3648881.0947821927,974852.5739674722
1986,5318423.931170302,49997270.82366373,9735324.7196161,1085948.5900981785,7711115.136047258,8772265.648138465,3452411.5480000996,3037891.3869692935,1473421.0555019048,1166944.5226546496,35771692.57591463,5723960.44917305,1857658.8579964547,2190739.112527009,1376228.747321044,6964957.380520284,14999399.781083595,9253164.087149125,2574287.0968410037,24905460.927770622,4101825.819752196,3920294.86339788,16847223.717126783,2889958.4854275435,3326746.085199603,639695.3456049387
1987,4843084.014992277,46573185.62194269,3849814.895668147,1776029.3699463094,7290637.7613970265,6949510.467398577,4408035.623180778,2820952.47160163,1585726.4320116928,1056819.290410095,39045355.414284885,5208683.797173142,4021872.14731312,1935536.0386232734,1123310.2634618282,6127885.979317811,8566209.75221528,9227759.095978515,4551869.21957539,26568196.33003249,4533513.545439095,2623592.0470442926,19588760.4032072,3123866.945611217,3233152.814094313,1439413.1872370713
1988,5281359.503254572,51196779.62718633,4428734.295877343,1414407.0035258534,3405757.800825622,5520777.91790201,5320437.2502811905,4218146.890698423,1972284.9689699935,1310031.0273603841,46283663.98598853,4209068.209149537,1959525.8994805093,2699898.50899017,1531233.4515993095,9827720.607528152,4154624.21366457,10294010.486807583,3746264.184029213,30396182.704845242,5628484.095033479,3447518.208935383,22598985.02242778,3114259.547789383,3489761.4348827805,2003027.604123547
1989,4502554.5544938175,43409100.527049094,7675911.433206372,1970695.9301545033,7138784.186790279,2936038.3329402255,4690155.761242595,3369604.885685466,1494897.017092862,1420543.280142258,41871097.39194163,4926111.772330699,1455007.0951897458,3416575.7312624645,2000247.8803982718,12516303.68518916,7567193.80475913,10488944.44595675,4373061.127052766,27811785.916313816,6265173.45961575,4052220.2100694817,22144402.56568479,3418194.8120409655,3542924.2613668735,1742304.1344031305
1990,3316435.924500592,34993388.3039073,7504176.309890991,1460616.411349487,2531354.3205038817,3982737.3266167087,4392142.652119909,1227494.0019505925,1816062.395360054,1607244.203502546,43570746.95224766,3749326.8077174644,5046685.533576384,7397437.837788072,4250505.767487832,21754536.696833428,5720839.900704901,9555654.939486628,4952690.304632719,32793423.103927493,8633854.263662612,5986796.789762967,27701372.751136836,3579202.9418654544,3838985.44861279,1592441.785511589
1991,2617090.64426724,32705086.190041862,7759454.670795802,1042121.5407708134,4219771.738350985,11842749.171552783,3476213.664076203,3970031.6204740796,1464418.9772028215,1183536.7541408758,42998371.95118012,917617.4243617103,2383570.9016645895,3740999.1364008808,1581459.094643421,6863085.846274454,14824778.714806708,9707975.617973251,5395739.5950780045,30181230.63433887,5669559.859748712,5169104.2498266995,23364414.05239981,2431243.454104422,3592059.2241827263,1341154.7480514706
1992,3192444.7276925393,47116927.30516106,6287868.706997243,1808598.232006168,4823765.519418792,12237580.527307069,4105860.2703388133,4486360.855525037,1608649.8756221402,1648870.7574110096,45990707.57999319,765230.351500019,2908707.646623844,917460.659895355,941095.5144275769,5527652.408255607,10878138.653235182,9661499.71009067,5586888.18567199,35506956.37625119,7254176.191103698,4540013.589462672,20365640.17948522,2715689.306512265,5008067.010601027,901130.9071751004
