Year,IMAGE_region,Population
1936,11,283803269.0
1936,12,93325266.0
1936,13,16367129.0
1936,14,41749483.0
1936,15,15082058.0
1936,16,97046036.0
1936,17,31362967.0
1936,18,358092638.0
1936,19,23328548.0
1936,20,506641852.0
1936,21,69771502.0
1936,22,59055542.0
1936,23,69874936.0
1936,24,8953092.0
1936,25,80984623.0
1936,26,21857114.0
1937,1,11037560.0
1937,2,126203219.0
1937,3,18788397.0
1937,4,18330407.0
1937,5,38970337.0
1937,6,46237248.0
1937,7,34039006.0
1937,8,74396942.0
1937,9,44719410.0
1937,10,10118159.0
1937,11,285497474.0
1937,12,94030321.0
1937,13,16659638.0
1937,14,42132602.0
1937,15,15220460.0
1937,16,97941818.0
1937,17,31802476.0
1937,18,363126915.0
1937,19,23646275.0
1937,20,510084521.0
1937,21,70865743.0
1937,22,59958441.0
1937,23,70774782.0
1937,24,8972719.0
1937,25,82237567.0
1937,26,22184587.0
1938,1,11157781.0
1938,2,127089938.0
1938,3,19113850.0
1938,4,18671266.0
1938,5,39768626.0
1938,6,46997343.0
1938,7,34574594.0
1938,8,75425342.0
1938,9,45003181.0
1938,10,10322389.0
1938,11,287206095.0
1938,12,94714795.0
1938,13,16957374.0
1938,14,42519235.0
1938,15,15360134.0
1938,16,98845871.0
1938,17,32252676.0
1938,18,368231967.0
1938,19,23968457.0
1938,20,513293338.0
1938,21,71980643.0
1938,22,60878656.0
1938,23,71686216.0
1938,24,9049584.0
1938,25,83514140.0
1938,26,22517078.0
1939,1,11296195.0
1939,2,128160070.0
1939,3,19510841.0
1939,4,19065000.0
1939,5,40633684.0
1939,6,47805405.0
1939,7,35152916.0
1939,8,76522868.0
1939,9,45307958.0
1939,10,10528607.0
1939,11,288808464.0
1939,12,95455443.0
1939,13,17257852.0
1939,14,42909417.0
1939,15,15501087.0
1939,16,99758265.0
1939,17,32712661.0
1939,18,371781679.0
1939,19,24348107.0
1939,20,516542871.0
1939,21,73249988.0
1939,22,61815120.0
1939,23,72625078.0
1939,24,9139888.0
1939,25,84817312.0
1939,26,22869463.0
1940,1,11453308.0
1940,2,129443388.0
1940,3,19982850.0
1940,4,21859364.0
1940,5,41568218.0
1940,6,48688490.0
1940,7,35782439.0
1940,8,77691515.0
1940,9,45852998.0
1940,10,10736810.0
1940,11,290331244.0
1940,12,95837623.0
1940,13,17561075.0
1940,14,43303180.0
1940,15,15643335.0
1940,16,100679083.0
1940,17,33182601.0
1940,18,373766276.0
1940,19,24787461.0
1940,20,520011046.0
1940,21,74679760.0
1940,22,62796712.0
1940,23,73591941.0
1940,24,9319999.0
1940,25,86148541.0
1940,26,23262734.0
1941,1,11629639.0
1941,2,130865641.0
1941,3,20533490.0
1941,4,19828785.0
1941,5,42575027.0
1941,6,49572799.0
1941,7,36444149.0
1941,8,78933311.0
1941,9,45982811.0
1941,10,10946998.0
1941,11,291690822.0
1941,12,95952632.0
1941,13,17867048.0
1941,14,43700556.0
1941,15,15786886.0
1941,16,101608401.0
1941,17,33655972.0
1941,18,374175756.0
1941,19,25288828.0
1941,20,522592337.0
1941,21,76276153.0
1941,22,63823259.0
1941,23,74587386.0
1941,24,9361849.0
1941,25,87509378.0
1941,26,23636132.0
1942,1,11825718.0
1942,2,132508765.0
1942,3,21166520.0
1942,4,20262772.0
1942,5,43657003.0
1942,6,50535956.0
1942,7,37160376.0
1942,8,80250344.0
1942,9,46354060.0
1942,10,11159168.0
1942,11,292968978.0
1942,12,95842738.0
1942,13,18175775.0
1942,14,44101579.0
1942,15,15931757.0
1942,16,102546296.0
1942,17,34139230.0
1942,18,372999886.0
1942,19,25854590.0
1942,20,525480441.0
1942,21,78045589.0
1942,22,64796230.0
1942,23,75612006.0
1942,24,9494059.0
1942,25,88901469.0
1942,26,24051544.0
1943,1,12042086.0
1943,2,134350677.0
1943,3,21885841.0
1943,4,20729199.0
1943,5,44817135.0
1943,6,51554738.0
1943,7,37925975.0
1943,8,81644738.0
1943,9,46748661.0
1943,10,11373317.0
1943,11,294137211.0
1943,12,95609145.0
1943,13,18487257.0
1943,14,44506282.0
1943,15,16077956.0
1943,16,103492849.0
1943,17,34634574.0
1943,18,370228201.0
1943,19,26487206.0
1943,20,528308047.0
1943,21,79994721.0
1943,22,65510526.0
1943,23,76666406.0
1943,24,9640790.0
1943,25,90326555.0
1943,26,24489123.0
1944,1,12262412.0
1944,2,136218191.0
1944,3,22629608.0
1944,4,21193986.0
1944,5,46008096.0
1944,6,52596096.0
1944,7,38708566.0
1944,8,83063883.0
1944,9,47149695.0
1944,10,11591575.0
1944,11,295315383.0
1944,12,95482370.0
1944,13,18804078.0
1944,14,44914698.0
1944,15,16225497.0
1944,16,104448139.0
1944,17,35143873.0
1944,18,367477113.0
1944,19,27136268.0
1944,20,531097414.0
1944,21,81997084.0
1944,22,65818895.0
1944,23,77735509.0
1944,24,9790122.0
1944,25,91783975.0
1944,26,24934665.0
1945,1,12486770.0
1945,2,138111665.0
1945,3,23398651.0
1945,4,21677556.0
1945,5,47230706.0
1945,6,53660560.0
1945,7,39508549.0
1945,8,84508211.0
1945,9,47557281.0
1945,10,11814022.0
1945,11,296503566.0
1945,12,94879281.0
1945,13,19126328.0
1945,14,45326864.0
1945,15,16374393.0
1945,16,105412247.0
1945,17,35666398.0
1945,18,364746467.0
1945,19,27802222.0
1945,20,533851209.0
1945,21,84054289.0
1945,22,66118719.0
1945,23,78819521.0
1945,24,9956073.0
1945,25,93274689.0
1945,26,25388321.0
1946,1,12715233.0
1946,2,140031458.0
1946,3,24193829.0
1946,4,22180031.0
1946,5,48485805.0
1946,6,54748665.0
1946,7,40326337.0
1946,8,85983175.0
1946,9,47971526.0
1946,10,12040737.0
1946,11,297701851.0
1946,12,93535753.0
1946,13,19454100.0
1946,14,45742810.0
1946,15,16524654.0
1946,16,106385254.0
1946,17,36196815.0
1946,18,362036112.0
1946,19,28485527.0
1946,20,536624024.0
1946,21,86168006.0
1946,22,66645619.0
1946,23,79918650.0
1946,24,10151663.0
1946,25,94799695.0
1946,26,25850233.0
1947,1,12947875.0
1947,2,141977937.0
1947,3,25016030.0
1947,4,22682252.0
1947,5,49774257.0
1947,6,55860969.0
1947,7,41162349.0
1947,8,87474223.0
1947,9,48392549.0
1947,10,12271803.0
1947,11,298910315.0
1947,12,92617669.0
1947,13,19787490.0
1947,14,46162574.0
1947,15,16676294.0
1947,16,107367242.0
1947,17,36734656.0
1947,18,359345897.0
1947,19,29186654.0
1947,20,539543882.0
1947,21,88339952.0
1947,22,67579728.0
1947,23,81033105.0
1947,24,10253918.0
1947,25,96360039.0
1947,26,26320555.0
1948,1,13184774.0
1948,2,143951473.0
1948,3,25866173.0
1948,4,23204072.0
1948,5,51096948.0
1948,6,56998041.0
1948,7,42017016.0
1948,8,88996825.0
1948,9,48820466.0
1948,10,12507304.0
1948,11,300129046.0
1948,12,92534278.0
1948,13,20126593.0
1948,14,46586189.0
1948,15,16829326.0
1948,16,108358294.0
1948,17,37279487.0
1948,18,356675672.0
1948,19,29906091.0
1948,20,542688377.0
1948,21,90571917.0
1948,22,68683101.0
1948,23,82163102.0
1948,24,10413862.0
1948,25,97956803.0
1948,26,26799439.0
1949,1,13449459.0
1949,2,146051521.0
1949,3,26727593.0
1949,4,23750163.0
1949,5,52489682.0
1949,6,58223066.0
1949,7,42913516.0
1949,8,90634305.0
1949,9,49373777.0
1949,10,12764367.0
1949,11,301526797.0
1949,12,92673568.0
1949,13,20522505.0
1949,14,47058307.0
1949,15,17067546.0
1949,16,109383190.0
1949,17,37929647.0
1949,18,355893489.0
1949,19,30580381.0
1949,20,547710358.0
1949,21,92868147.0
1949,22,69890797.0
1949,23,83270008.0
1949,24,10592342.0
1949,25,99669761.0
1949,26,27315322.0
1950,1,13741740.0
1950,2,154267986.0
1950,3,27587941.0
1950,4,27356978.0
1950,5,53408551.0
1950,6,59564655.0
1950,7,43855496.0
1950,8,92625730.0
1950,9,50307260.0
1950,10,13038501.0
1950,11,305061917.0
1950,12,93003972.0
1950,13,21021142.0
1950,14,46966848.0
1950,15,17575691.0
1950,16,111404686.0
1950,17,36945173.0
1950,18,346278818.0
1950,19,30874053.0
1950,20,554597597.0
1950,21,95750282.0
1950,22,70342472.0
1950,23,86443278.0
1950,24,10971085.0
1950,25,101284406.0
1950,26,27952533.0
1951,1,14083298.0
1951,2,156547191.0
1951,3,28320487.0
1951,4,27964644.0
1951,5,55018849.0
1951,6,61013248.0
1951,7,44876802.0
1951,8,94396483.0
1951,9,51470466.0
1951,10,13309025.0
1951,11,306719718.0
1951,12,94247715.0
1951,13,21643878.0
1951,14,47569929.0
1951,15,18075857.0
1951,16,112990341.0
1951,17,37838170.0
1951,18,353870058.0
1951,19,30452566.0
1951,20,564684998.0
1951,21,98199852.0
1951,22,71861241.0
1951,23,87849929.0
1951,24,11271948.0
1951,25,103262903.0
1951,26,28507335.0
1952,1,14482799.0
1952,2,158860724.0
1952,3,29090173.0
1952,4,28586384.0
1952,5,56694872.0
1952,6,62512301.0
1952,7,45957268.0
1952,8,96218830.0
1952,9,52687863.0
1952,10,13595546.0
1952,11,308321230.0
1952,12,95488853.0
1952,13,22290093.0
1952,14,48191111.0
1952,15,18586047.0
1952,16,114614287.0
1952,17,38784606.0
1952,18,361874906.0
1952,19,30483519.0
1952,20,576452746.0
1952,21,100788042.0
1952,22,73485984.0
1952,23,89135133.0
1952,24,11550603.0
1952,25,105373133.0
1952,26,29083236.0
1953,1,14897877.0
1953,2,161235532.0
1953,3,29899242.0
1953,4,29223760.0
1953,5,58433756.0
1953,6,64051689.0
1953,7,47094057.0
1953,8,98073831.0
1953,9,53945809.0
1953,10,13892917.0
1953,11,310230616.0
1953,12,96762819.0
1953,13,22958552.0
1953,14,48826238.0
1953,15,19109871.0
1953,16,116291843.0
1953,17,39774369.0
1953,18,370104570.0
1953,19,30952743.0
1953,20,589292726.0
1953,21,103534021.0
1953,22,75219381.0
1953,23,90324185.0
1953,24,11807194.0
1953,25,107573966.0
1953,26,29681815.0
1954,1,15318987.0
1954,2,163704308.0
1954,3,30753012.0
1954,4,29879230.0
1954,5,60235125.0
1954,6,65630494.0
1954,7,48266538.0
1954,8,99981571.0
1954,9,55253895.0
1954,10,14203781.0
1954,11,312237118.0
1954,12,98070186.0
1954,13,23636110.0
1954,14,49490453.0
1954,15,19652049.0
1954,16,118066658.0
1954,17,40802630.0
1954,18,378687141.0
1954,19,31658384.0
1954,20,602282148.0
1954,21,106432163.0
1954,22,77060872.0
1954,23,91407673.0
1954,24,12060303.0
1954,25,109889514.0
1954,26,30303621.0
1955,1,15728281.0
1955,2,166268911.0
1955,3,31650600.0
1955,4,30554131.0
1955,5,62101393.0
1955,6,67249999.0
1955,7,49467547.0
1955,8,101964633.0
1955,9,56623980.0
1955,10,14533371.0
1955,11,314205888.0
1955,12,99386100.0
1955,13,24310513.0
1955,14,50195957.0
1955,15,20220494.0
1955,16,119940628.0
1955,17,41876690.0
1955,18,387700892.0
1955,19,32528430.0
1955,20,616173490.0
1955,21,109506867.0
1955,22,79012725.0
1955,23,92425476.0
1955,24,12334430.0
1955,25,112350426.0
1955,26,30952136.0
1956,1,16159621.0
1956,2,168894780.0
1956,3,32587939.0
1956,4,31248789.0
1956,5,64033997.0
1956,6,68915206.0
1956,7,50691149.0
1956,8,104020179.0
1956,9,58053708.0
1956,10,14880686.0
1956,11,316193590.0
1956,12,100614264.0
1956,13,25057603.0
1956,14,50933265.0
1956,15,20821030.0
1956,16,121880897.0
1956,17,43002364.0
1956,18,396988905.0
1956,19,33474827.0
1956,20,629679226.0
1956,21,112701188.0
1956,22,81070003.0
1956,23,93342005.0
1956,24,12624486.0
1956,25,114941321.0
1956,26,31629830.0
1957,1,16641329.0
1957,2,171570057.0
1957,3,33562718.0
1957,4,31964307.0
1957,5,66031498.0
1957,6,70629412.0
1957,7,51921862.0
1957,8,106146661.0
1957,9,59480895.0
1957,10,15244838.0
1957,11,318397336.0
1957,12,101843779.0
1957,13,25880920.0
1957,14,51698108.0
1957,15,21456992.0
1957,16,123910882.0
1957,17,44149727.0
1957,18,406253895.0
1957,19,34515474.0
1957,20,644005366.0
1957,21,116064247.0
1957,22,83228354.0
1957,23,94108980.0
1957,24,12914039.0
1957,25,117668240.0
1957,26,32339085.0
1958,1,17104091.0
1958,2,174287230.0
1958,3,34575074.0
1958,4,32700140.0
1958,5,68092148.0
1958,6,72386004.0
1958,7,53150574.0
1958,8,108312889.0
1958,9,60885726.0
1958,10,15620420.0
1958,11,320856119.0
1958,12,103128491.0
1958,13,26704966.0
1958,14,52515728.0
1958,15,22129507.0
1958,16,125993987.0
1958,17,45319098.0
1958,18,415777436.0
1958,19,35637678.0
1958,20,658414120.0
1958,21,119545638.0
1958,22,85481734.0
1958,23,94846958.0
1958,24,13201953.0
1958,25,120493409.0
1958,26,33077298.0
1959,1,17515522.0
1959,2,177218870.0
1959,3,35627261.0
1959,4,33461427.0
1959,5,70214470.0
1959,6,74193819.0
1959,7,54416455.0
1959,8,110572034.0
1959,9,62426082.0
1959,10,16014970.0
1959,11,323321692.0
1959,12,104327279.0
1959,13,27526336.0
1959,14,53332956.0
1959,15,22845662.0
1959,16,127939429.0
1959,17,46575921.0
1959,18,425780669.0
1959,19,36751226.0
1959,20,667452793.0
1959,21,123121288.0
1959,22,87834371.0
1959,23,95622973.0
1959,24,13492128.0
1959,25,123482174.0
1959,26,33847839.0
1960,1,17898793.0
1960,2,180349115.0
1960,3,36724614.0
1960,4,34263317.0
1960,5,72388124.0
1960,6,76053012.0
1960,7,55736875.0
1960,8,112969280.0
1960,9,64122414.0
1960,10,16440175.0
1960,11,325761661.0
1960,12,105454418.0
1960,13,28329895.0
1960,14,54108274.0
1960,15,23610222.0
1960,16,129834364.0
1960,17,47921022.0
1960,18,435990342.0
1960,19,37838338.0
1960,20,670094119.0
1960,21,126709334.0
1960,22,90291189.0
1960,23,96399755.0
1960,24,13789279.0
1960,25,126673374.0
1960,26,34659658.0
1961,1,18263078.0
1961,2,183565816.0
1961,3,37890125.0
1961,4,35102311.0
1961,5,74605442.0
1961,6,77957939.0
1961,7,57065604.0
1961,8,115443294.0
1961,9,65902832.0
1961,10,16908039.0
1961,11,328297223.0
1961,12,106519472.0
1961,13,29119235.0
1961,14,54864089.0
1961,15,24425695.0
1961,16,131769807.0
1961,17,49348728.0
1961,18,446564731.0
1961,19,38843676.0
1961,20,671486277.0
1961,21,130206315.0
1961,22,92837385.0
1961,23,97217594.0
1961,24,14090423.0
1961,25,129987555.0
1961,26,35501000.0
1962,1,18613597.0
1962,2,186802510.0
1962,3,39129204.0
1962,4,35960335.0
1962,5,76865322.0
1962,6,79908847.0
1962,7,58417250.0
1962,8,118005454.0
1962,9,67760253.0
1962,10,17418522.0
1962,11,331058307.0
1962,12,107470302.0
1962,13,29916149.0
1962,14,55577664.0
1962,15,25284860.0
1962,16,133548523.0
1962,17,50888656.0
1962,18,457283091.0
1962,19,39772121.0
1962,20,681048722.0
1962,21,133796220.0
1962,22,95469774.0
1962,23,98076405.0
1962,24,14384538.0
1962,25,133440031.0
1962,26,36365627.0
1963,1,18964258.0
1963,2,189905416.0
1963,3,40424068.0
1963,4,36832215.0
1963,5,79164237.0
1963,6,81901343.0
1963,7,59806991.0
1963,8,120672457.0
1963,9,69681294.0
1963,10,17954560.0
1963,11,333907365.0
1963,12,108364367.0
1963,13,30726846.0
1963,14,56251864.0
1963,15,26164965.0
1963,16,135160621.0
1963,17,52523123.0
1963,18,468138576.0
1963,19,40712606.0
1963,20,700754481.0
1963,21,137539067.0
1963,22,98192806.0
1963,23,98958230.0
1963,24,14678539.0
1963,25,137024938.0
1963,26,37263627.0
1964,1,19321670.0
1964,2,192901656.0
1964,3,41772051.0
1964,4,37721878.0
1964,5,81488598.0
1964,6,83924452.0
1964,7,61221860.0
1964,8,123416216.0
1964,9,71717676.0
1964,10,18511367.0
1964,11,336742336.0
1964,12,109254572.0
1964,13,31543074.0
1964,14,56884239.0
1964,15,27051346.0
1964,16,136612275.0
1964,17,54226355.0
1964,18,479229599.0
1964,19,41634754.0
1964,20,721966896.0
1964,21,141337556.0
1964,22,101022090.0
1964,23,99890175.0
1964,24,14979390.0
1964,25,140746146.0
1964,26,38197553.0
1965,1,19685517.0
1965,2,195737975.0
1965,3,43174476.0
1965,4,38627126.0
1965,5,83817586.0
1965,6,85969786.0
1965,7,62643282.0
1965,8,126259533.0
1965,9,73849460.0
1965,10,19089382.0
1965,11,339563660.0
1965,12,110092108.0
1965,13,32345213.0
1965,14,57452806.0
1965,15,27938864.0
1965,16,137877483.0
1965,17,56004321.0
1965,18,490140142.0
1965,19,42503718.0
1965,20,741792792.0
1965,21,145177390.0
1965,22,103600961.0
1965,23,100916018.0
1965,24,15292181.0
1965,25,144603242.0
1965,26,39162087.0
1966,1,20053667.0
1966,2,198351593.0
1966,3,44629105.0
1966,4,39543044.0
1966,5,86139356.0
1966,6,88035625.0
1966,7,64141577.0
1966,8,129212111.0
1966,9,76013148.0
1966,10,19690084.0
1966,11,342284239.0
1966,12,110900530.0
1966,13,33177679.0
1966,14,57996160.0
1966,15,28824851.0
1966,16,139034725.0
1966,17,57846831.0
1966,18,500740250.0
1966,19,43415040.0
1966,20,761381930.0
1966,21,149032265.0
1966,22,106078543.0
1966,23,101887833.0
1966,24,15608810.0
1966,25,148585876.0
1966,26,40159180.0
1967,1,20408776.0
1967,2,200788058.0
1967,3,46129602.0
1967,4,40467511.0
1967,5,88446119.0
1967,6,90124432.0
1967,7,65750486.0
1967,8,132253963.0
1967,9,78262972.0
1967,10,20314072.0
1967,11,344655840.0
1967,12,111840883.0
1967,13,34050420.0
1967,14,58533444.0
1967,15,29715324.0
1967,16,140100406.0
1967,17,59740380.0
1967,18,511606377.0
1967,19,44454075.0
1967,20,779859058.0
1967,21,152899783.0
1967,22,108863940.0
1967,23,102965530.0
1967,24,15901197.0
1967,25,152733110.0
1967,26,41195597.0
1968,1,20734173.0
1968,2,203101090.0
1968,3,47668308.0
1968,4,41394526.0
1968,5,90741243.0
1968,6,92236041.0
1968,7,67407534.0
1968,8,135410649.0
1968,9,80624272.0
1968,10,20957287.0
1968,11,346838968.0
1968,12,112903890.0
1968,13,34921681.0
1968,14,59052753.0
1968,15,30611154.0
1968,16,141072444.0
1968,17,61707516.0
1968,18,522716893.0
1968,19,45540896.0
1968,20,799779819.0
1968,21,156774384.0
1968,22,111840820.0
1968,23,104237476.0
1968,24,16184350.0
1968,25,157022485.0
1968,26,42284077.0
1969,1,21037620.0
1969,2,205392026.0
1969,3,49233192.0
1969,4,42323700.0
1969,5,93045768.0
1969,6,94364810.0
1969,7,69102481.0
1969,8,138734484.0
1969,9,83045234.0
1969,10,21614679.0
1969,11,349153994.0
1969,12,113924905.0
1969,13,35787778.0
1969,14,59530849.0
1969,15,31488525.0
1969,16,142011021.0
1969,17,63773422.0
1969,18,533880545.0
1969,19,46620394.0
1969,20,821577083.0
1969,21,160688065.0
1969,22,114964571.0
1969,23,105475169.0
1969,24,16490434.0
1969,25,161371189.0
1969,26,43424278.0
1970,1,21440022.0
1970,2,207890376.0
1970,3,50814958.0
1970,4,43262057.0
1970,5,95375656.0
1970,6,96479501.0
1970,7,70822901.0
1970,8,142212217.0
1970,9,85530406.0
1970,10,22279990.0
1970,11,351064986.0
1970,12,114865441.0
1970,13,36638458.0
1970,14,59919732.0
1970,15,32339243.0
1970,16,142830703.0
1970,17,65920974.0
1970,18,545864271.0
1970,19,47714980.0
1970,20,843417315.0
1970,21,164512352.0
1970,22,118163128.0
1970,23,106712370.0
1970,24,16890010.0
1970,25,165670833.0
1970,26,44621757.0
