time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
2019,1450071.9222513097,10330871.54996183,1105426.1264858663,512729.80446819915,2495396.908977519,1284085.3312050865,994947.3450259025,708352.3620283738,370397.3700635874,261382.26641723455,9628053.637682958,2333224.183572885,1157422.0415299123,584503.6927043712,373284.776784738,1468817.4593381826,2285005.1451898064,2979075.8413767274,1365213.7200332675,9652026.16914812,2235010.0087406756,1740647.0075803257,2389812.876087217,1249268.6144870834,717336.4892809588,269719.6331283346
2020,838860.8052048028,6411010.842726492,441926.8747908377,185848.37888181154,1595378.43012387,732346.5652012309,825554.7480442964,401634.15051323496,207690.6011960259,146559.6611892021,4588280.973258317,1453751.8144712183,908992.2441269725,274813.87832781347,589024.0388629463,1054943.7346362444,1288494.6103797534,1331545.2063007455,659556.2325980262,7438218.385089302,1414160.594904219,988860.6632942419,1563633.0665774883,1040402.8363753972,942567.5840998089,258083.62553850395
2021,1403537.6466871244,13032009.530132404,450851.88521935703,521623.25813325116,2766613.5362610295,1066960.0873721065,1168479.9015684803,623922.005915053,379798.76473125163,321810.88412040635,10603878.453222,2783720.2894504336,2061882.0187555924,413865.6656094118,492407.38890572794,1976008.5093109456,2588388.036309772,2960026.526506804,1201621.0739442667,12773191.08783382,1021803.6663493337,1589979.5334678765,2323384.9812104306,1149780.9245028922,1038912.9834604813,290108.7549849514
2022,2213267.4436977953,11363979.333534213,2071657.692205388,393965.8839212201,1629147.3498178495,2716696.7069935347,1539321.8781577125,1158817.322172144,445903.40799654135,360543.58109386265,11173949.947269391,1884232.928376255,972193.2425023597,241887.5356088469,364116.4375946243,1327596.9593640505,5447960.912774514,4477442.181121583,1035770.7894171986,9676795.93942701,3087707.3305642996,1610016.769606778,3086171.3524758765,1477260.7058493285,948182.0160403869,588279.4784415646
2023,1429123.128722285,10449457.861573607,1082031.7072168493,391284.3826395017,2257442.9247803013,1430091.3694876696,1157152.3565970198,825678.6796413759,267463.09012660483,263199.42239064723,9128154.079575516,1952494.980638725,960353.9498940723,203578.79918757695,348752.4652335008,1105635.4396211854,2690418.4133282267,3043582.9119236832,936018.6612045482,13316931.303821092,1719031.7015211047,1536800.2842638332,2381977.9405060066,1162254.6915309832,686257.7947869382,255445.2307912304
2024,1461133.377112931,10971516.265997207,1105580.3876870666,444061.67115757125,2210559.978877759,1740244.0039775837,1160390.954160762,826965.2032356878,356814.02477460733,311057.37336394074,10090159.892664175,2439338.3821535422,1355700.9348233095,138792.0019114798,283693.59858370636,1099399.9791948907,3043023.6548664444,3908243.62480471,1007992.526728729,15266622.957402471,1847226.6167672728,1747670.4552865538,2428508.210070904,1285770.9677427914,946288.5759925097,358766.40294082765
2025,1665342.156750582,12049593.426442431,1402823.0771290793,715289.5199278456,2478423.9458353953,1915522.410038916,1207763.8696589647,815909.5787636179,522568.545553201,346858.2427753096,10539488.279040936,2483115.5808886862,1223751.1059519725,146017.29335208551,282359.7089599122,1087680.5173850877,4048711.234874156,4908705.379734047,1019779.4800874316,12690169.785040772,1976373.7799034186,2123293.7543741046,2709655.976617427,1401352.9625084135,1142286.7046542605,530952.0770429715
2026,1801354.3315911188,12506879.685052812,1468141.131780428,531007.5379619865,2259494.3555440116,1875976.8223626234,1342672.648148432,1066203.7499551023,613938.3883823844,388406.15847316955,10190907.280661566,2517514.060729552,1325411.4589103225,179157.04311489128,465589.7479945299,1275874.0151128054,4358619.701190037,5696056.106172729,1080310.166144736,12978664.930238899,2202459.319629896,2238872.426521821,2931633.8850596575,1378949.1595395987,1297980.4204063718,471974.162665652
2027,1808429.2290815897,12226743.601029018,1403921.5141385228,578711.124533161,2330699.6843725513,2016089.651096691,1322849.0307567387,1170036.4439681862,665415.0030880976,349542.73846955044,9967312.852084847,2121664.7079739356,1389724.1669217192,238098.04454832146,661252.9388420045,1341172.2949199432,4363132.958338225,5979726.651627932,961731.4618046542,15351008.003247036,2435559.511650685,2401059.401160092,2775823.3693081327,1473595.744690742,1347483.2388783933,442939.7646396477
2028,1874053.594568177,12647604.38989183,1667088.8381488058,639825.3623921792,2317043.1225786796,2053309.865080232,1395343.773044229,1207202.4900004216,735658.6442071137,361557.7837454809,10218695.409024997,2609905.5287107094,1445290.6703535356,263968.4711235499,665840.6825759312,1299726.6027167523,4659858.612552476,6594257.5896914415,1022354.8243008773,14099663.114768796,2877563.278665791,2586200.432708453,2690480.159438152,1485972.6818322768,1715039.8029816027,496211.0534797495
2029,1954859.5867719424,13310703.475817064,1662052.6243524973,675533.5374162548,2462584.597443187,2140801.705921874,1408224.852147281,1450924.2480817249,784109.519323634,394863.06314074545,10571543.335412202,3029235.947967759,1523259.4464854165,266730.0262099526,726744.7887241459,1270442.77354609,4933136.393193643,7010311.6528855385,1044108.3002088146,14112517.19616331,3230631.0216182717,2774761.480134967,3210087.482973964,1514874.7779570143,1830625.6820074269,445504.4282044386
2030,2040759.7955198877,13854115.889989672,1613191.4166000856,726350.0724065002,2492121.3135355194,2228369.783454396,1590904.5004883893,1588475.7532441034,748239.3551900482,393337.4235706659,11257721.74382731,2991575.4368127612,1612533.2607595643,308031.47618462244,739351.6111195448,1367887.4494684276,5319926.1472645,6882885.796018133,1087114.900410077,13943099.955710784,3532248.8946709526,2788265.7578547494,2773400.3025292708,1539629.2095818005,1948096.393712159,896655.4574200695
2031,2111690.5724158315,12887748.50310309,1752966.3565498837,774572.5758702912,2674014.1317444835,2421431.985526529,1673384.7015830968,1708505.7567128628,749584.5189011759,426097.8793488185,12960351.12407179,3354733.7527595954,1690305.335108919,351397.86327918293,837827.214114427,1450926.7570865492,4612852.881417473,7118956.868559934,1054556.3635303834,13654343.805721724,3712906.4285260853,2779226.94010395,2796133.765122955,1542496.59902825,2105890.877231812,433205.31197380694
2032,2171986.86085704,12963015.883856013,1919230.9458804105,809280.5292780773,2769198.5203477074,2611439.262494179,1893236.1494429028,1765676.7997785374,781227.4129827728,468540.464969263,15476796.027164027,4136479.243411444,1796577.8362746057,413128.5742838068,764804.500219187,1309436.2456772337,4681106.647183602,7211652.766478558,1184665.3601031909,13560229.121134546,3756900.6572051425,2783446.5059146006,2731294.6931873453,1545597.7210950824,2144475.876599037,401293.5541926849
