time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
2033,11251782.436085323,67301069.18254422,14945435.491338119,5694515.758066699,19657455.528130945,22547929.781356882,19053288.36343675,14890629.808865746,7323596.0945164375,4510720.66362059,95214882.74939537,30986518.517698564,15877654.144795554,4050375.6709063426,6656504.144321934,14331486.382996589,42149966.827739686,98161091.88070382,10777119.723248964,179291136.83231375,38951880.87384543,17523520.86120943,20772862.36719315,8788935.627026359,14953636.301580003,4598616.0440565655
2034,12298168.935316553,69047109.28726037,14724251.689830625,5749138.750884955,20729127.977005977,23569065.061400194,20809998.902017448,15037554.311259668,7538270.903105523,4723007.033941481,93569087.18851605,33435567.94130008,15797506.008871624,4055964.543125957,6697130.010887046,14418073.720792321,43527643.33878646,101091187.63841574,10531555.03738301,180933087.69297034,39362713.231929526,18026376.796938196,21494586.75040944,8894779.903165936,16217923.854927018,4907696.28515592
2035,12598693.109467767,70731352.9393483,15160781.852802739,5710972.049257988,21690751.707191635,24173458.094761897,22535263.22437692,15797782.220822228,7864831.617726663,5102151.535059632,93795473.69853301,36723593.98428144,15918567.279022133,4009034.4000358,6878888.129001218,14633829.586658064,44311738.97172936,102834293.5936249,10553998.413772384,186491215.08049706,40353200.33982149,19409030.98031301,21736407.196455173,9163395.5048309,17081792.384140864,5317388.076558188
2036,12936055.998843748,77687034.50259915,15806207.177946512,6356101.202719368,24377104.735079788,25527426.688438967,24861575.283458073,17711350.95408247,8465990.574575942,5713718.518020929,88426369.06117745,25183928.539960083,15377047.013244044,3927027.2128713513,7321707.376896358,15074312.192594262,46971564.27823457,103760654.88908842,9982742.877104465,186758484.1798924,40882366.48156129,20975881.868213065,22123736.680531323,9556421.82402479,19455018.47475412,6063684.664882435
2037,13379875.506637363,85622065.00830397,15966003.164075304,6642467.690500539,25754885.166044097,26424118.927291635,25550710.45490564,18184006.553789053,8714481.79608084,5954148.147056699,82399655.3723046,22500704.4735402,15102803.639268728,3954749.4108335692,7820005.174498543,14349667.478145305,47452888.67374387,105164102.6594571,8163079.581629681,187248053.30128446,40939730.81390822,22100942.04119231,22044887.92668269,9669974.248887645,20543335.848517828,6437756.347386307
2038,14175274.904250048,85971773.78628303,17180646.931909606,6959227.488132987,26239706.00910891,28096313.90010295,26311811.84515316,19155163.52015605,9110744.709868481,6348226.0398162445,82458097.2861709,20069058.626403302,15557536.184493592,4256805.811525407,8023723.402971397,14421279.8002063,49156543.3463991,109042325.82437636,8312349.408485139,186886407.23309258,42576410.66099342,23218497.642149363,21776819.230187505,9728015.265016168,21626922.001827758,7181333.077076198
2039,15047863.445855666,97760742.94968034,19649088.747176204,7553031.461088858,27423078.471598122,29596777.52384638,25589710.075783607,20360212.15898143,9505906.374908917,6600032.019024801,85622742.97703503,19376727.325145792,16147408.170565821,4600857.417551312,8416753.99025757,14960436.962365543,51375995.602113426,116030421.52257553,8382557.724852043,190657283.70342055,44263904.139732584,24023352.97900513,21723839.404215157,9946892.722870892,22268502.706353627,7732270.771764428
2040,15236956.35158293,101062494.50482541,19974395.40774199,8208358.753299022,28955309.740602035,30633928.76522958,25383817.184749663,21463913.452913903,10226178.923474576,6885947.928971382,90859818.75687157,20268781.22087031,17375899.988745015,5172450.976284854,8645285.760511702,15674388.010246336,51720352.93159647,121738317.24257368,8250411.202077005,195364479.22634506,45833715.73510029,24882646.94606127,21110072.07651029,10167384.636615284,23387968.511682466,7745229.08710431
2041,14274937.84632601,93468233.40830256,19289484.221109148,8788978.085921409,30156255.310031693,30768633.381504834,26795906.552687105,23415442.098881867,11145082.189448593,7341820.3306076005,89013329.15458809,17183320.965765465,17841075.234623387,5488048.918038791,8840454.57641586,15877676.576013913,51470450.31637551,128157030.15637444,8114242.566890068,192364517.77836564,46221316.498542085,26130761.84084906,20173437.644027516,9972643.807389582,26029064.317697924,7890722.144988885
2042,14452476.920591021,91305035.25597186,20307695.734140735,9157736.398215363,31342444.989531044,31941391.965989187,27437930.108483613,24496773.6668865,11700951.219380904,7542743.699251492,87870259.20965727,17039480.30758334,18398945.3395385,6091485.586064094,8731720.148483053,15702108.336131006,52158823.540668,134240654.6263081,8525570.261167457,191453476.4847801,48471015.50668108,26843174.00394232,19856988.6435031,10155854.498243095,27164263.642943546,8157780.321459555
