time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
2009,112260.46782184477,834524.3759034319,149283.16589581902,55206.58560331725,278899.53761896363,239613.11336963027,207174.4446185293,106477.71595229859,56342.038000967026,41233.68757422141,1192972.8716172015,250830.9560706155,82704.08963946177,61391.70816068545,31391.142229123438,179642.66649017276,449650.6823237558,358435.3548322197,85262.6931722925,1307376.9004678156,239846.1561907918,153969.6290954323,223347.00683535027,144089.27932283012,109635.00233893331,46657.23165648099
2010,144031.03020001578,1219678.3381691994,78782.139329281,49182.706052327776,377298.5595911587,284358.8830805484,201166.7431843612,103141.15012682995,64860.666368762,29351.500635107244,1381700.1162925882,279526.261300721,114298.71144868586,25808.420738130404,28233.861652165546,150725.08507879087,391293.00857778016,359003.5756272113,105760.69052706865,1416186.8246450538,239548.73344404364,156372.7204294235,313206.0442721694,153376.4621190725,121469.41154202724,36242.06882793664
2011,140671.93439220052,927936.1952204986,99508.89872148873,48259.339797962224,306091.2739249529,324394.28550177487,186859.5386602098,99852.96936674988,57074.725640604716,41321.44372880516,1611197.1076230987,300283.3279993921,136820.29210108312,29257.446357273206,32423.697241141213,243684.19030895294,387403.2503737072,419484.73652328964,100679.83782522567,1653729.1003082138,242559.2616331347,264961.7080095991,283629.123444439,155396.7029972212,122751.42581194472,43415.38907095886
2012,160805.5490253321,1301287.2002265642,145669.87603863297,57597.14225025933,364686.1638849984,325303.06583351415,252589.0824523443,110480.18389355362,52873.61708414662,51124.89185009751,1457658.088637015,303964.58659222524,195950.52857293165,34753.45769959972,42898.87082855963,195378.76622818894,481432.2806452153,410960.2790593281,121049.51977279171,1800430.086414749,313767.9417025832,319697.53303547535,368607.3344742606,191672.8171154513,123819.15421314944,49231.383205843755
2013,234013.45611874887,1635370.3454315222,161601.45834153873,53554.55174794384,373326.4192479447,339883.0183952996,220938.96283995625,179837.91146436415,51192.05902018217,52140.20402379235,1492468.4653708928,286064.24977342226,211942.58993374812,48152.52852885761,29650.558347728598,220053.37399202626,428948.543935746,403717.07468477986,156282.62567528072,2035652.8288946443,400585.9281386731,261745.8159571347,459727.87114450056,203654.69841245853,122832.85385088068,75896.17494692639
2014,234668.26468017497,1643431.8876661758,183013.4846770342,66971.85904739116,423601.5736801286,334037.3724622676,248639.1381700593,142022.3923875671,59541.51070369394,50019.035238661774,1861480.8673670809,375014.3080706122,196785.58501114856,70053.80342865513,38640.98878285092,239917.412738347,502369.37615165155,532895.2894723229,155633.6798372202,2095948.0025318381,418196.75912097184,270792.0373414184,494168.1931784033,212987.19039894475,150874.70109922832,77969.33451582557
2015,304517.225316435,2187786.8024260323,204119.98940915958,108991.36596443146,413479.4660844635,363335.1851061844,265838.3203871592,148352.75106589755,77332.01087169012,55935.6777254799,2108340.2076623826,435315.8634981152,313289.4883980732,75351.90455348088,74652.47095620191,206047.676351498,562823.9086620503,670170.0275291511,214982.0279359755,2675962.347637253,419973.8864689249,104622.78237695237,621978.8982033716,230390.7472800961,198722.0505963204,93784.1582581919
2016,296233.1160185812,2332963.5746057522,232436.67396228213,84170.48321700163,347046.9398808826,342203.54994191957,302751.93097726314,151782.98105308338,69240.92398632235,50145.80442355512,2185472.5124475895,501687.1027385347,306480.6319494429,96044.07582333765,79368.42733118792,191054.74452662608,528840.4480645134,651774.9158020417,201041.9884686006,2876883.422199469,518992.2510921542,292540.1454626185,575544.4244026144,249401.8933810073,284257.89270730806,112239.4444216457
2017,402718.80168013624,2139504.1272188677,153514.51879999068,79433.82385405575,426776.13687136385,323820.52284506964,322991.07700248685,138201.87921865552,64563.00002118361,43638.15616506666,2342322.2310183994,613627.3453687752,357984.5569412198,106749.13149016153,63438.97741512969,295640.5015142926,446077.0694811862,766029.7171549778,211554.69776475133,3148019.7065649433,515656.15314146486,229280.41035968813,595596.5409750536,287847.75115883246,291526.0272237758,147144.3771053427
2018,405885.0872764412,2241833.4321638388,143324.53294039652,90504.92024153698,477247.20490482607,295642.62079437275,355187.56745350687,144751.23360557418,80058.76645846313,46218.473327345906,2330920.4858484208,550058.5200105967,297509.71861346374,133679.7064609048,113761.49015639198,324940.58220476564,366822.7721601948,738770.5770103638,201902.46911916023,3420520.8541776934,497282.11570658407,412102.0361536318,574986.6432927464,376913.88193186873,290141.041426142,134738.01933715362
2019,324985.74030529096,2118506.3499424057,248068.56721715396,109645.14514494513,618433.8277175553,245468.4835540104,298602.5779628564,132318.0566677101,76287.75683098198,52747.364970851515,2469540.154484696,588246.5260582707,293342.36333087506,223680.40813319382,134597.2322374605,315750.78383982443,366923.16572727554,591089.2983154086,283331.7775980147,2753757.914528205,630502.9379959183,360680.78797138896,525036.2920196207,370021.4909373499,259672.5619548201,89571.9405584485
2020,105496.91906140222,1024322.5997751746,95843.49751650383,38901.28522152664,374115.1009373741,191402.75864767868,230225.85806821036,98876.66370322219,52379.66248125066,35998.02326636486,1049122.55954362,419395.2486293838,263933.7898842829,104190.88152834072,148400.514986011,227110.58219018322,218482.78401028682,300479.0577633981,137039.94111512328,2578627.418408904,606056.3659269966,250037.81543679966,318159.46756162035,287683.2224967419,259770.0865897965,94707.03353907318
2021,308139.0778023569,2938872.359536989,74030.65342665836,106668.98495138389,664352.1806677894,187488.90917745873,231335.92897626443,93374.85555338397,71649.65506363059,53857.29008543742,2916546.468607865,766822.8934236848,525174.6067596942,130332.07709755578,155584.852757398,405404.89643679187,340769.18885038095,525031.6599930446,237434.85304488312,3065796.033854317,342981.7739781948,293875.75268513523,518585.8876400482,323684.6369552457,253182.25166166975,76801.3239974141
2022,546889.5726633675,2284203.146800072,322971.8720937041,66117.16227662427,311861.67024153005,496017.8912808582,221271.21382826206,151779.65798463303,74929.9729702748,62934.06866150275,2828646.262545485,453248.21558849444,175233.86476792602,106357.68910663172,140896.05014483305,200877.18935210598,757207.9332183001,724537.6841965746,156813.83063257026,2319102.003402581,536316.6938893722,222140.67722288088,650828.9218182721,405151.17562884436,217254.0845229641,108263.12987326819
