years,regions,Buses,Trains,Hight Speed Trains,Cars,Planes,Bikes,Trucks,Freight Trains,Ships,Inland Ships,Freight Planes,High Speed Trains,Inland ships
2038,2,469837900000.0,77364000000.0,,8370289000000.0,2321526000000.0,42386780000.0,4718933600000.0,3902306000000.0,19751170000000.0,,121399550000.0,90133450000.0,1040411000000.0
2038,3,483925400000.0,20586490000.0,,806763400000.0,180138300000.0,39864550000.0,277982360000.0,111206100000.0,1042708000000.0,,4507132500.0,229623400.0,58731710000.0
2038,4,306326700000.0,23594300000.0,,557488200000.0,69669490000.0,35532200000.0,1397964100000.0,142427200000.0,767574600000.0,,13410140000.0,96282510.0,172820600000.0
2038,5,709327300000.0,60184500000.0,,1369393000000.0,185552800000.0,80185390000.0,858373000000.0001,101415500000.0,1124053000000.0,,14785760000.0,235522500.0,149081400000.0
2038,6,800388300000.0,63664680000.0,,1187499000000.0,189509500000.0,65004210000.00001,1114118599999.9998,175214200000.0,1610383000000.0,,35887775000.0,129011000.0,229487800000.0
2038,7,839429400000.0,7403996000.0,,938069500000.0,61111960000.0,10722430000.0,289814710000.0,125086500000.0,2834351000000.0,,1476582500.0,12021480.0,1077262000.0
2038,8,1948545000000.0,7103296000.0,,1042812000000.0001,15979720000.0,123967200000.0,118862110000.00002,72697090000.0,2169937000000.0,,1836048000.0,3649197.0,18852710000.0
2038,9,1929686000000.0,65777690000.0,,1217080000000.0,369174000000.0,288652900000.0,82178390000.0,43360120000.0,1063807000000.0,,14127170000.0,226640000.0,9351215000.0
2038,10,127199000000.0,23973570000.0,,76876860000.0,61789690000.0,27668460000.0,335960500000.0,274714400000.00003,889412800000.0,,19618760000.0,71845840.0,68275229999.99999
2038,11,1064446999999.9999,327234000000.0,,4849144000000.0,1491896000000.0,109835600000.0,1115602350000.0,494416400000.0,14478940000000.0,,195016800000.0,365370200000.0,1205835000000.0
2038,12,224180100000.0,174225300000.0,,615787300000.0,259746300000.0,66458279999.99999,167972640000.0,729119600000.0,233722200000.0,,1372781000.0,3575908000.0,70937600000.0
2038,13,194162300000.0,75760080000.0,,1075368000000.0001,129181400000.0,29071270000.0,476801699999.99994,61658590000.0,1718450000000.0,,3910318500.0,50553110000.0,571734200000.0
2038,14,105951000000.0,93130210000.0,,201449900000.0,11256220000.0,28944590000.0,41761876999.99999,609683200000.0,155243500000.0,,16800170.0,75141160.0,2558098000.0
2038,15,264669200000.0,132732700000.00002,,411648700000.0,15746739999.999998,23372830000.0,293258410000.00006,1596268000000.0,159600100000.0,,119764250.0,64034390.00000001,249099500000.0
2038,16,380519400000.0,305657000000.0,,623822300000.0,191794300000.0,90088230000.0,419748970000.0,4647992000000.0,589449200000.0,,1481255000.0,2789113000.0,77180910000.0
2038,17,1153272000000.0,11311460000.0,,1373309000000.0,762659300000.0,88453900000.0,3010691400000.0,155444900000.0,6544310000000.0,,366749550000.0,1567849000.0,6148499000.0
2038,18,5437020000000.0,1223250000000.0,,3851119000000.0,547306600000.0,824259000000.0,3194887800000.0005,1392379000000.0,446417900000.0,,7253950000.0,868518400.0,250302500000.0
2038,19,205950700000.0,70122470000.0,,523993799999.99994,276622700000.0,65965770000.00001,489584240000.0,21138270000.0,1433872000000.0,,48540335000.0,25903140000.0,92322930000.0
2038,20,4200953000000.0,2234773000000.0,,7580133000000.0,3580100000000.0,866545700000.0,7984254000000.0,3431287000000.0,4864909000000.0,,217045750000.0,41223650000.0,2436232000000.0
2038,21,1698634000000.0,321003000000.0,,2180581999999.9998,304694600000.0,269720000000.00003,2622813800000.0,35597170000.0,12651890000000.0,,58666300000.0,2638105000.0,623471600000.0
2038,22,1193209000000.0,333660300000.0,,1345944000000.0,152626100000.0,153995600000.0,2312209300000.0,26237030000.0,6091779000000.0,,647658000.0,903605600.0,333199800000.0
2038,23,352768200000.0,218847000000.0,,921970900000.0,350625100000.0,22188910000.0,302599300000.0,124512900000.0,1564439000000.0,,11363000000.0,225213600000.0,1220983000000.0
2038,24,159846700000.0,62711430000.0,,373644700000.0,206897700000.0,6560294000.0,172699030000.0,146969800000.0,878083500000.0,,23615290000.0,89611350000.0,967269600000.0
2038,25,1605507000000.0,73100280000.0,,1014419000000.0,22176700000.0,218011100000.0,979514800000.0,18987460000.0,6489002000000.0,,4183470500.0000005,10315060.0,54635200000.0
2038,26,595467700000.0,6653255000.0,,352121700000.0,7889924000.0,55208360000.0,246146240000.00003,119739200000.0,1277284000000.0,,266233850.00000003,1313984.0,50417730000.0
2039,1,54659460000.0,4670209000.0,,1012227000000.0,225089800000.0,5993251000.0,165979300000.00003,319802700000.0,574511400000.0,,3573946000.0,15647399999.999998,73978160000.0
2039,2,477403200000.0,78331730000.0,,8425846000000.0,2357341000000.0,42984900000.0,4764856300000.0,3978473000000.0,19920200000000.0,,122798250000.0,95400530000.0,1047115000000.0
2039,3,488651900000.0,21326950000.0,,827716800000.0,186645600000.0,39961950000.0,283743780000.0,114468600000.0,1063524000000.0,,4607483500.0,272552100.0,59470310000.0
2039,4,310206600000.0,24097550000.0,,575580400000.0,70743870000.0,35491390000.0,1436127799999.9998,145859800000.0,784350800000.0,,13557915000.0,117554900.0,175481700000.0
2039,5,712399700000.0,61676490000.0,,1396317000000.0,183505000000.0,79826180000.0,877571399999.9999,104177400000.0,1142641000000.0,,14786470000.0,271658300.0,150772500000.0
2039,6,809256800000.0,64679110000.0,,1219779000000.0,191037700000.0,64950789999.99999,1137570000000.0,179435900000.0,1639011000000.0,,36153200000.0,154807900.0,232430900000.0
2039,7,853260000000.0,6815070000.0,,976697100000.0,61260060000.0,9640083000.0,295694180000.0,129232600000.0,2881648000000.0,,1475123000.0,12453600.0,1089220000.0
2039,8,2016845000000.0,7067995000.0,,1109794000000.0,15674589999.999998,120272500000.0,123869420000.00002,76193900000.0,2252697000000.0,,1834453000.0,4139813.0000000005,19407230000.0
2039,9,1979253000000.0,70228340000.0,,1279171000000.0,400287200000.0,289845300000.0,86105660000.0,45779510000.0,1111070000000.0,,14816395000.0,282800900.0,9658588000.0
2039,10,129478600000.0,24853940000.0,,81255180000.0,63698930000.0,27979730000.0,342930929999.99994,280551300000.0,904305400000.0,,20015245000.0,86059920.0,69044020000.0
2039,11,1072958000000.0001,326826000000.0,,4895806000000.0,1509707000000.0,110106800000.0,1131965200000.0,502962000000.0,14603390000000.0,,197207250000.0,374109000000.0,1214311000000.0
2039,12,226403200000.0,174519300000.0,,624358800000.0,274115600000.0,66641780000.0,170698770000.00003,744164000000.0,236336200000.0,,1414314000.0,4049775000.0000005,71336500000.0
2039,13,198243800000.0,76636590000.0,,1094789000000.0,127263700000.0,28613350000.0,488699459999.99994,63522680000.0,1753905000000.0,,3905879000.0,53019330000.0,581385300000.0
2039,14,107680800000.0,93610630000.0,,204546300000.0,11980360000.0,29500160000.0,42678918000.0,625640700000.0,158013400000.0,,17338020.0,93656260.0,2581300000.0
2039,15,266177800000.00003,134750500000.0,,416063800000.0,17386130000.0,25831720000.0,298331970000.0,1631587000000.0,161944300000.0,,125735200.0,87497290.0,251472700000.0
2039,16,382762300000.0,303167600000.0,,636678200000.0,197769000000.0,89075960000.0,425666200000.0,4705843000000.0,596286600000.0,,1506052000.0,3195676000.0,77601210000.0
2039,17,1169906000000.0,12065720000.0,,1413199000000.0,783979500000.0,89513000000.0,3063785400000.0,160305200000.0,6744920000000.0,,370507150000.0,1781120000.0,6210643000.0
2039,18,5528901000000.0,1270608000000.0,,4004724999999.9995,569455800000.0,816806800000.0,3295571400000.0,1449341000000.0,459177400000.0,,7424100000.0,1072514000.0000001,255225300000.0
2039,19,204500600000.0,69616090000.0,,533070700000.0,282970300000.0,64708050000.0,496840110000.00006,21583460000.0,1450588000000.0,,49224660000.0,27204370000.0,93001430000.0
2039,20,4208885000000.0005,2227349000000.0,,7849699000000.0,3702712000000.0,852075000000.0,8113585000000.0,3504735000000.0,4917734000000.0,,221063750000.0,47416590000.0,2448874000000.0
2039,21,1708895000000.0,331412500000.0,,2238450000000.0,297888900000.0,266289000000.0,2682087800000.0005,36728660000.0,12901240000000.0,,58120300000.0,3047619000.0,631840600000.0
2039,22,1203896000000.0,337193000000.0,,1387960000000.0,153465700000.0,152749700000.0,2372107900000.0005,26883500000.0,6239857000000.0,,649427500.0,1094085000.0,338237300000.0
2039,23,351190600000.0,214842400000.0,,931491400000.0,360395200000.0,22252140000.0,304404330000.0,125377200000.0,1565735000000.0,,11534550000.0,225304500000.0,1219720000000.0
2039,24,160294600000.0,62661869999.99999,,379699400000.0,206362900000.0,6681528000.0,175773190000.0,150440500000.0,890644100000.0,,23775650000.0,90372520000.0,978451400000.0
2039,25,1619587000000.0,84385100000.0,,1058473999999.9999,22217180000.0,227368400000.0,1014903700000.0,19849820000.0,6702564000000.0,,4207349000.0,13481600.0,55924880000.0
2039,26,613760200000.0,6735831000.0,,373814900000.0,7627084000.0,53480580000.0,255581500000.0,124966900000.0,1320718000000.0,,263925950.0,1462151.0,51779730000.0
2040,1,55591320000.0,4948124000.0,,1021072999999.9999,229096100000.0,6038737000.0,168459280000.0,326560400000.0,580482400000.0,,3627938500.0,16389080000.0,74638560000.0
2040,2,485455900000.0,79456970000.0,,8487465999999.999,2397895000000.0,43698370000.0,4812321200000.0,4055600000000.0,20088560000000.0,,124321550000.0,101034000000.0,1053785000000.0
2040,3,493352000000.0,22107380000.0,,849220700000.0,193915800000.0,40087210000.0,289744000000.0,117826800000.0,1084785000000.0,,4716333000.0,323993600.0,60218380000.0
2040,4,313886700000.0,24595810000.0,,593505600000.0,72326070000.0,35444480000.0,1476033299999.9998,149315500000.0,801343300000.0,,13753720000.0,143429500.0,178161600000.0
2040,5,714900300000.0,63195190000.0,,1422457000000.0,182506600000.0,79453420000.0,897181200000.0001,107001400000.0,1161112000000.0,,14809165000.0,313718700.0,152424200000.0
2040,6,817703100000.0,65681110000.0,,1252679000000.0,193656600000.0,64917760000.00001,1161780400000.0,183525300000.0,1667945000000.0,,36521335000.0,185899900.0,235392500000.0
2040,7,865350700000.0,6292817000.0,,1016199000000.0001,61687260000.0,8756061000.0,301696490000.0,133510500000.0,2928462000000.0,,1476852500.0,12954390.0,1101221000.0
2040,8,2084315999999.9998,7119496000.0,,1179603000000.0,15359230000.0,116605500000.0,129156070000.0,79831990000.0,2338431000000.0,,1831598500.0,4699995.0,19974360000.0
2040,9,2028338000000.0002,75170460000.0,,1342939000000.0,431659300000.0,290760400000.0,90325510000.0,48367990000.0,1161246000000.0,,15497180000.0,353294000.0,9979521000.0
2040,10,131715699999.99998,25708910000.0,,85738860000.0,65636610000.0,28221500000.0,350203680000.0,286212900000.0,919320200000.0,,20416370000.0,102956600.0,69815110000.0
2040,11,1082052000000.0,326486000000.0,,4943372000000.0,1531828000000.0,110494100000.0,1149505100000.0,511776700000.0,14728990000000.0,,199721450000.0,383306800000.0,1222857000000.0
2040,12,228487800000.0,174447900000.0,,632885700000.0,288542100000.0,66626590000.0,173582970000.0,759483700000.0,238868800000.0,,1454357500.0,4547377000.0,71727460000.0
2040,13,202523500000.0,77446030000.0,,1112699000000.0,126576000000.0,28156250000.0,501409680000.00006,65436380000.0,1790857000000.0,,3920325500.0,55616750000.0,591168500000.0
2040,14,109225900000.0,93948090000.0,,207625100000.0,12771890000.0,29840200000.0,43641051000.0,641775100000.0,160812100000.0,,17908625.0,115616700.0,2604494000.0
2040,15,267303100000.00003,136938700000.0,,419357300000.0,19377910000.0,28401090000.0,303491780000.0,1666058000000.0,164262200000.0,,132571249.99999999,116693900.0,253811000000.0
2040,16,384539300000.0,300104200000.0,,649248800000.0,204711100000.0,88072200000.0,431934400000.00006,4759369000000.0,603244300000.0,,1534228000.0,3655040000.0,78026980000.0
2040,17,1186893000000.0,12969270000.0,,1455731000000.0,808157000000.0,90543050000.0,3118004100000.0,165302300000.0,6951028000000.0,,374914750000.0,2025819999.9999998,6274084000.0
2040,18,5611982000000.0,1317844000000.0,,4156980000000.0,595063600000.0,809122600000.0,3400548900000.0005,1508473000000.0,472238400000.0,,7613930000.0,1320484000.0,260217600000.0
2040,19,203101000000.0,69013190000.0,,541632400000.0,289601700000.0,63463629999.99999,504680490000.00006,22037480000.0,1467156000000.0,,49949250000.0,28506110000.0,93684020000.0
2040,20,4213603000000.0,2216083000000.0,,8109140000000.0,3825905000000.0,838519400000.0,8251815000000.0,3579853000000.0,4971148000000.0,,225088650000.0,54115270000.0,2461577000000.0
2040,21,1716975000000.0,341707200000.0,,2294532000000.0,293558200000.0,262833700000.0,2743365999999.9995,37889270000.0,13153290000000.0,,57815000000.0,3516529000.0,640252400000.0
2040,22,1213325000000.0,340136100000.0,,1429061000000.0,155814300000.0,151442900000.0,2433677599999.9995,27535020000.0,6389748000000.0,,654270000.0,1320294000.0,343304000000.0
2040,23,349425000000.0,210760000000.0,,940388800000.0,369981000000.0,22318760000.0,306460130000.0,126262600000.0,1567187000000.0,,11700850000.0,225374900000.0,1218458000000.0
2040,24,160633800000.0,62613150000.00001,,385588400000.0,206407200000.0,6810866000.0,178970919999.99997,153963900000.0,903137400000.0,,23960525000.0,91122200000.0,989632900000.0
2040,25,1629879000000.0,97834590000.0,,1101407000000.0,22753220000.0,237327700000.0,1051806200000.0,20747290000.0,6921646000000.0,,4277874500.0,17473600.0,57235410000.0
2040,26,631887400000.0,6852964000.0,,396399700000.0,7376363000.0,51743600000.0,265476440000.0,130346900000.0,1365258000000.0,,261665500.0,1629535.0,53164710000.0
2041,1,56441750000.0,5256027000.0,,1028171000000.0,233059300000.0,6084621000.0,170411799999.99997,333219800000.0,586132100000.0,,3680881500.0,17129249999.999998,75294920000.0
2041,2,492303000000.0,80460680000.0,,8525251000000.001,2435016000000.0,44357570000.0,4848426199999.999,4129785000000.0,20237570000000.0,,125693750000.0,106679900000.0,1060128000000.0
2041,3,496204900000.0,22841540000.0,,867965800000.0,201239700000.0,40085830000.0,295058460000.0,121187600000.0,1105564000000.0,,4820890000.0,383692700.0,60943940000.0
2041,4,316686600000.00006,25034710000.0,,609895400000.0,74318760000.0,35317830000.0,1510876300000.0,152655100000.0,817778900000.0,,13975815000.0,174336000.0,180739000000.0
2041,5,715352700000.0,64607020000.0,,1444675000000.0,182253200000.0,78901540000.0,912812399999.9999,109739800000.0,1178027000000.0,,14854570000.0,361804300.0,153914300000.0
2041,6,823366200000.0,66481660000.0,,1282324000000.0,196862400000.0,64716940000.0,1182738000000.0,187215800000.0,1694776000000.0,,36913665000.0,222516800.0,238181700000.0
2041,7,874561700000.0,5825199000.0,,1055002000000.0,62322340000.0,8021441000.000001,306889980000.00006,137644100000.0,2969051000000.0,,1480066500.0,13510620.0,1112707000.0
2041,8,2150132000000.0002,7262615000.0,,1251748000000.0,15029080000.0,112915400000.0,134389199999.99998,83629520000.0,2427688000000.0,,1826470000.0,5336608.0,20563410000.0
2041,9,2075294000000.0,80569150000.0,,1407305000000.0,462906700000.0,291229000000.0,94734050000.0,51194980000.0,1215789000000.0,,16155705000.0,441238900.0,10323840000.0
2041,10,133739900000.0,26506850000.0,,90209160000.0,67517300000.0,28369670000.0,355798660000.00006,291122000000.0,932678400000.0,,20796005000.0,122769700.0,70508610000.0
2041,11,1089441000000.0001,325528500000.0,,4980885000000.0,1555038000000.0,110726600000.0,1162859800000.0,520732700000.0,14852970000000.0,,202267450000.0,392137800000.0,1231474000000.0
2041,12,230356000000.0,173956300000.0,,640980000000.0,302788300000.0,66417760000.00001,175433450000.0,773661400000.0,240907800000.0,,1494337000.0,5063262000.0,72049880000.0
2041,13,206681900000.0,78063320000.0,,1127259000000.0,126982099999.99998,27660330000.0,511346589999.99994,67301149999.99999,1827074000000.0,,3953415000.0,58229000000.0,600666400000.0
2041,14,110587900000.0,94149310000.0,,210655400000.0,13633980000.0,30003090000.0,44423998999.99999,656972400000.0,163334100000.0,,18508805.0,141676000.0,2625806000.0
2041,15,267774500000.00003,139063500000.0,,421236100000.0,21693910000.0,30963770000.0,306822770000.0,1691744000000.0,165840300000.0,,139948500.0,152396600.0,255469400000.0
2041,16,385765000000.0,296441500000.0,,661297100000.0,212538900000.0,87056570000.0,436024680000.0,4794045000000.0,608509100000.0,,1564810000.0,4166409999.9999995,78347660000.0
2041,17,1199247000000.0,13970580000.0,,1494514000000.0,831906000000.0,91155890000.0,3163864600000.0,170088100000.0,7148506000000.0,,378997450000.0,2295479000.0,6336820000.0
2041,18,5681118000000.0,1363377000000.0,,4303585000000.0,624188700000.0,800519300000.0,3493676800000.0,1565921000000.0,484433600000.0,,7817060000.0,1619751000.0,264916900000.00003
2041,19,201396600000.0,68198550000.0,,548644200000.0,296003300000.0,62117420000.0,509488509999.99994,22451070000.0,1480716000000.0,,50624200000.0,29751490000.0,94248480000.0
2041,20,4205765000000.0005,2196297000000.0,,8338744000000.0,3942372000000.0,823777600000.0,8337998000000.0,3644362000000.0,5008784000000.0,,228684350000.0,61187070000.0,2468839000000.0
2041,21,1720691000000.0,351402500000.0,,2345540000000.0,291577500000.0,259023000000.0,2795511100000.0,39007560000.0,13383940000000.0,,57691250000.0,4046601000.0000005,647972200000.0
2041,22,1219605000000.0,341975800000.0,,1466868000000.0,159592200000.0,149865500000.0,2485245500000.0,28109920000.0,6520031000000.0,,661355500.0,1585591000.0,347712000000.0
2041,23,347294700000.0,206496700000.0,,948039900000.0,379106800000.0,22373200000.0,307632010000.0,127237500000.0,1569246000000.0,,11859270000.0,225297900000.0,1217516000000.0
2041,24,160730100000.0,62506389999.99999,,390943900000.0,206909800000.0,6940773000.0,181690970000.00003,157561800000.0,915500400000.0,,24179225000.0,91785820000.0,1001059000000.0
2041,25,1635903000000.0,113284800000.0,,1142082000000.0,23723790000.0,246873600000.0,1086643300000.0,21658900000.0,7139489000000.0,,4384469500.0,22430510.0,58536660000.0
2041,26,649360700000.0,6998130000.0,,419554700000.0,7132513000.0,49955340000.0,275780910000.0,136226400000.0,1414289000000.0,,259206650.00000003,1817317.0,54660070000.0
2042,1,57256120000.0,5598184000.0,,1034076999999.9999,237079400000.0,6141936000.0,172402210000.00003,340053000000.0,591918300000.0,,3734490000.0,17875230000.0,75961830000.0
2042,2,498685100000.0,81449550000.0,,8548952000000.0,2471006000000.0,45112370000.0,4884858899999.999,4204898000000.0,20385990000000.0,,127039250000.0,112447900000.0,1066444000000.0
2042,3,498390000000.0,23580380000.0,,885921800000.0,209103700000.0,40076760000.0,300447890000.0,124644300000.0,1126672000000.0,,4930501000.0,454102100.0,61675100000.0
2042,4,319134700000.0,25452130000.0,,625745900000.0,76922260000.0,35182490000.0,1546181600000.0,156067200000.0,834388200000.0,,14251695000.0,211649500.0,183330700000.0
2042,5,715013900000.0,66022380000.00001,,1465379000000.0,183166300000.0,78332440000.0,928412599999.9999,112534500000.0,1195106000000.0,,14942650000.0,417477200.0,155397700000.0
2042,6,827968400000.0,67218130000.0,,1311203000000.0,201148500000.0,64517860000.0,1204001300000.0,190816600000.0,1721833000000.0,,37404190000.0,266125300.00000003,240984900000.0
2042,7,881953300000.0,5415550000.0,,1094194000000.0001,63250270000.0,7417420000.0,312161510000.0,141897500000.0,3009338000000.0,,1486742500.0,14137050.0,1124210000.0
2042,8,2214848000000.0,7506457000.0,,1326760000000.0,14688680000.0,109226900000.0,139832000000.0,87581070000.0,2520258000000.0,,1819988000.0,6061802.0,21166380000.0
2042,9,2121009000000.0,86477120000.0,,1472992000000.0,494186300000.0,291474400000.0,99502990000.0,54263610000.0,1274663000000.0,,16804439999.999998,551192100.0,10688420000.0
2042,10,135698099999.99998,27277030000.0,,94769540000.0,69409820000.0,28471090000.0,361406079999.99994,295891200000.0,946101800000.0,,21175850000.0,146043300.0,71202780000.0
2042,11,1096166000000.0,324228800000.0,,5012496000000.0,1580591000000.0,110948000000.0,1176420500000.0,529862500000.0,14979000000000.0,,204945950000.0,400874700000.0,1240208000000.0
2042,12,232150500000.00003,173141600000.0,,648929700000.0,316978400000.0,66077310000.0,177230050000.00003,788086200000.0,242900300000.0,,1531838000.0,5600513000.0,72368530000.0
2042,13,210975300000.0,78572090000.0,,1139748000000.0,128723499999.99998,27167200000.0,521458060000.00006,69212880000.0,1865530000000.0,,4006731000.0,60891900000.0,610359800000.0
2042,14,111762100000.0,94212500000.0,,213608300000.0,14567080000.0,30022560000.0,45220002000.0,672452200000.0,165881300000.0,,19136465.0,172472300.0,2647142000.0
2042,15,268129000000.0,140913500000.0,,423561400000.0,24228870000.0,33042050000.000004,310102950000.0,1715563000000.0,167370600000.0,,147579350.0,195230400.0,257079400000.0
2042,16,386500000000.0,292260900000.0,,672888100000.0,221262000000.0,86051020000.0,440156329999.99994,4824313000000.0,613810600000.0,,1598077000.0,4729897000.0,78668730000.0
2042,17,1208849000000.0,15100290000.0,,1531576000000.0,856508400000.0,91580700000.0,3210525200000.0,174997500000.0,7350962000000.0,,383296500000.0,2596475000.0,6400382000.0
2042,18,5741514000000.0,1408022000000.0,,4448193000000.0,658105600000.0,791845400000.0,3589426600000.0005,1625404000000.0,496884500000.0,,8045215000.0,1981314000.0,269676000000.0
2042,19,199758500000.0,67299689999.99999,,555052800000.0,302717600000.0,60788290000.0,514449050000.0,22872430000.0,1494687000000.0,,51305300000.0,30987240000.0,94825920000.0
2042,20,4193459000000.0,2172335000000.0,,8553667000000.001,4061199000000.0,809614900000.0,8424434000000.0,3710058000000.0,5046595000000.0,,232283000000.0,68741030000.0,2476074000000.0
2042,21,1722297000000.0,360879000000.0,,2394262000000.0,292645400000.0,255229400000.0,2848162000000.0,40151600000.0,13614750000000.0,,57867800000.0,4649392000.0,655678500000.0
2042,22,1224456000000.0,343198200000.0,,1503330000000.0,165221400000.0,148268500000.0,2537816300000.0,28695990000.0,6651714000000.0,,671971500.0,1897513000.0,352143000000.0
2042,23,345005500000.0,202166400000.0,,954926700000.0,387901400000.0,22428970000.0,308778660000.0,128245100000.0,1571830000000.0,,12009880000.0,225169000000.0,1216562000000.0
2042,24,160671800000.0,62369030000.0,,395952600000.0,208031100000.0,7075865000.0,184373160000.0,161215800000.0,927445600000.0,,24429195000.0,92406680000.0,1012434000000.0
2042,25,1641049000000.0,130481500000.0,,1182147000000.0,25030950000.0,255056100000.0,1122513400000.0002,22606930000.0,7362986000000.0,,4519323000.0,28535820.0,59859760000.0
2042,26,666642800000.0,7174424000.0,,443639300000.0,6900775000.0,48152000000.0,286473720000.0,142304000000.0,1464729000000.0,,256818100.00000003,2030044.0,56184650000.0
2043,1,58145700000.0,5984468000.0,,1040886999999.9999,241642000000.0,6218005000.0,174428879999.99997,347067800000.0,597846800000.0,,3792125000.0,18661240000.0,76639700000.0
2043,2,506082999999.99994,82669350000.0,,8585205000000.0,2513630000000.0,46056730000.0,4921713800000.0,4281027000000.0,20534150000000.0,,128554500000.0,118680700000.0,1072746000000.0
2043,3,501438599999.99994,24390980000.0,,905771400000.0,218195100000.0,40174580000.0,305936890000.0,127838600000.0,1148073000000.0,,5052490000.0,538355300.0,62410600000.0
2043,4,321842100000.0,25894080000.0,,642227100000.0,80377700000.0,35104200000.0,1581980800000.0,159562800000.0,851175500000.0,,14599530000.0,256941699.99999997,185937100000.0
2043,5,715297500000.0,67562860000.0,,1487351000000.0,185744000000.0,77887860000.0,944179700000.0,115386600000.0,1212460000000.0,,15096375000.0,482510900.0,156888900000.0
2043,6,833517100000.0,68052829999.99999,,1342360000000.0,207134600000.0,64470050000.0,1225551900000.0005,194321400000.0,1749105000000.0,,38045565000.0,318543500.0,243801300000.0
2043,7,888856900000.0,5074014000.0,,1134982000000.0,64602940000.0,6945019000.0,317523950000.0,146276600000.0,3049603000000.0,,1498357000.0,14835350.0,1135759000.0
2043,8,2280274000000.0005,7866171000.0,,1405855000000.0,14353950000.0,105665300000.0,145497240000.0,91685880000.0,2616372000000.0,,1813184000.0,6890833.0,21784050000.0
2043,9,2166996000000.0002,92959720000.0,,1541132000000.0,525764499999.99994,291776600000.0,104570220000.0,57544860000.0,1337084000000.0,,17448590000.0,689029400.0,11068600000.0
2043,10,137790500000.0,28057340000.0,,99553500000.0,71409900000.0,28576900000.0,367036829999.99994,300576200000.0,959596000000.0,,21567030000.0,173370400.0,71897900000.0
2043,11,1104878000000.0,323359000000.0,,5050251000000.0,1612370000000.0,111387700000.0,1190238400000.0,538947600000.0,15107250000000.0,,207977650000.0,410421700000.0,1249068000000.0
2043,12,234199900000.0,172247500000.0,,657549800000.0,331459500000.0,65707570000.00001,179030800000.0,802759200000.0,244914100000.0,,1569312500.0,6164843000.0,72692410000.0
2043,13,215702700000.0,79074980000.0,,1151764000000.0,132116800000.0,26718350000.0,531650280000.0,71172400000.0,1904969000000.0,,4084184500.0,63654800000.0,620271300000.0
2043,14,112847700000.0,94225510000.0,,216653500000.0,15581910000.0,29949900000.0,46027316000.0,687765400000.0,168455400000.0,,19792145.0,208682300.0,2668518000.0
2043,15,268695300000.00003,142517700000.0,,426815400000.0,26907810000.0,34640890000.0,313332290000.00006,1737282000000.0,168851400000.0,,155230950.0,244544499.99999997,258640000000.0
2043,16,387251300000.0,288010700000.0,,684833600000.0,231127500000.0,85164670000.0,444317489999.99994,4852041000000.0,619145900000.0,,1634692000.0,5348352000.0,78989980000.0
2043,17,1219869000000.0,16415659999.999998,,1571958000000.0,885018600000.0,92150370000.0,3258002000000.0,180033000000.0,7558484000000.0,,388477300000.0,2941095000.0,6464685000.0
2043,18,5798432000000.0,1452535000000.0,,4594362000000.0,698151900000.0,783891300000.0,3687836599999.9995,1687002000000.0,509592700000.0,,8304145000.0,2417564000.0,274494700000.0
2043,19,198460600000.0,66410990000.0,,561548100000.0,310159500000.0,59548940000.0,519545720000.0,23301210000.0,1509853000000.0,,52033250000.0,32246209999.999996,95418530000.0
2043,20,4184538000000.0,2148497000000.0,,8768960999999.999,4191719000000.0,797396200000.0,8509463000000.0,3776762000000.0,5084097000000.0,,236094250000.0,76887090000.0,2483146000000.0
2043,21,1723412000000.0,370361700000.0,,2442640000000.0,297410900000.0,251696600000.0,2901514800000.0005,41322880000.0,13847280000000.0,,58406600000.0,5335526000.0,663411500000.0
2043,22,1228885000000.0,344082400000.0,,1539553000000.0,173062800000.0,146789800000.0,2591401200000.0,29287380000.0,6784625000000.0,,686567500.0,2263144000.0,356593200000.0
2043,23,343008300000.0,198035600000.0,,962207300000.0,396759900000.0,22507720000.0,309846380000.0,129186200000.0,1573323000000.0,,12149065000.0,225242100000.0,1215474000000.0
2043,24,160687800000.0,62286470000.0,,401165200000.0,210139900000.0,7223518000.0,187023930000.0,164928600000.0,938926100000.0,,24719620000.0,93116920000.0,1023748000000.0
2043,25,1648092000000.0,149061100000.0,,1223192000000.0,26553340000.0,261271600000.0,1159500300000.0,23593250000.0,7592475000000.0,,4670256000.0,35735130.0,61206040000.0
2043,26,684405800000.0,7388828000.0,,469147300000.0,6689454000.0,46397830000.0,297525940000.0,148551700000.0,1516646000000.0,,254677600.0,2272888.0,57739680000.0
2044,1,59061230000.00001,6408394000.0,,1047898999999.9999,246637900000.0,6297529000.0,176484110000.0,354258900000.0,603902500000.0,,3852560500.0,19478610000.0,77327340000.0
2044,2,513769900000.0,84009150000.0,,8624397000000.0,2560839000000.0,47023190000.0,4958944000000.0,4358211000000.0,20682170000000.0,,130179650000.0,125276300000.0,1079036000000.0
2044,3,504590200000.0,25232470000.0,,926175800000.0,228273800000.0,40285910000.0,311537550000.00006,130545500000.0,1169774000000.0,,5183110000.0,637563400.0,63150570000.0
2044,4,324585300000.0,26341270000.0,,658929200000.0,84721830000.0,35040540000.0,1618196100000.0,163126300000.0,868140800000.0,,15016595000.0,311475100.0,188558300000.0
2044,5,715708300000.0,69178950000.0,,1509608000000.0,189966500000.0,77466410000.0,960003300000.0,118296500000.0,1230025000000.0,,15312455000.0,557964700.0,158385000000.0
