,wt%,BEV,FCV,HEV,ICE,PHEV,Trolley
HFT,2008,0.0,0.0,455.96198701503215,0.0,54.40699032758752,0.0
HFT,2009,0.0,0.0,361.067872757098,0.0,42.856797535824114,0.0
HFT,2010,0.0,0.0,1090.4194987898961,0.0,143.9700420658449,0.0
HFT,2011,0.0,0.0,2649.77087969201,0.0,498.50857713811484,0.0
HFT,2012,0.0,0.0,8852.835391171207,0.0,2816.915214007205,0.0
HFT,2013,0.0,0.0,42577.82773521472,0.0,28312.18541844056,0.0
HFT,2014,0.0,0.0,258089.13323244802,0.0,459970.8692137596,0.0
HFT,2015,0.0,0.0,2418030.914273786,0.0,14932890.184597991,0.0
HFT,2016,0.0,0.0,584767.3175612165,0.0,3390542.992891845,0.0
HFT,2017,0.0,0.0,743174.7224223729,0.0,4142141.8986193375,0.0
HFT,2018,0.0,0.0,861571.7008223187,0.0,4781490.752036571,0.0
HFT,2019,0.0,0.0,972626.5725756452,0.0,5477095.437562461,0.0
HFT,2020,0.0,0.0,312004.8892765254,0.0,1747029.1570871663,0.0
HFT,2021,0.0,0.0,8580652.309413785,0.0,19491698.74920036,0.0
HFT,2022,0.0,0.0,5298567.547503179,0.0,42138295.65485236,0.0
HFT,2023,0.0,0.0,6166842.550731665,0.0,50986293.210190095,0.0
HFT,2024,0.0,0.0,6236042.574708906,0.0,61834554.09187951,0.0
HFT,2025,0.0,0.0,5309616.333104803,0.0,82165396.98481163,0.0
HFT,2026,0.0,0.0,4663644.5668063685,0.0,94646143.77568711,0.0
HFT,2027,0.0,0.0,6684587.751301406,0.0,102326609.47282542,0.0
HFT,2028,0.0,0.0,6605828.200799744,0.0,94566369.36522955,0.0
HFT,2029,0.0,0.0,7788419.755849416,0.0,107637155.40709618,0.0
HFT,2030,0.0,0.0,8909365.036016196,0.0,116297500.96898,0.0
HFT,2031,0.0,0.0,10216798.81317438,0.0,122689595.4577004,0.0
HFT,2032,0.0,0.0,10864055.713597542,0.0,131170740.9417106,0.0
HFT,2033,0.0,0.0,12323334.481417555,0.0,125400741.63453193,0.0
HFT,2034,0.0,0.0,12058295.808887746,0.0,121883261.71532293,0.0
HFT,2035,0.0,0.0,12354034.359383082,0.0,129475663.1735716,0.0
HFT,2036,0.0,0.0,12400045.898783633,0.0,134228635.6426274,0.0
HFT,2037,0.0,0.0,13247817.35324124,0.0,142923962.02013612,0.0
HFT,2038,0.0,0.0,13704016.780191788,0.0,157308130.32282215,0.0
HFT,2039,0.0,0.0,14148559.981115997,0.0,171061044.80344364,0.0
HFT,2040,0.0,0.0,14190381.196124988,0.0,186285447.85706708,0.0
HFT,2041,0.0,0.0,13714709.245719116,0.0,186889427.3330776,0.0
HFT,2042,0.0,0.0,13437493.839566039,0.0,193820595.26732802,0.0
HFT,2043,0.0,0.0,13381840.243503794,0.0,196926971.18253812,0.0
